source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe,distance_pc,upmask_prob
573620202671191808,6.659884289744777,85.12980201575557,0.5630087791579906,0.046208244,-8.241874809518201,0.05507412,-1.1117214139242828,0.062797874,16.948101,0.96300125,1.0116436,1776.1712374992674,0.74
573786022766938880,14.78662712977785,85.53822837979905,0.8767533446991318,0.2579359,-3.469131275644776,0.2916142,0.1913275558744788,0.30483,19.685534,2.0524158,0.98616844,1140.571639727433,0.75
573786572522751872,15.042783975728783,85.57273703671282,0.4950400054617738,0.021042436,-2.375776698451302,0.024968505,-0.8300436836204882,0.026103102,15.325004,0.88669014,1.0191416,2020.0387624575897,0.97
573783755024215424,14.803441943538894,85.42573267174717,0.4889204488000094,0.033041507,0.5861206164255542,0.04279188,-0.9542840234047856,0.04476911,16.22604,0.8778429,0.96541876,2045.32251096138,0.81
573935552051614848,10.263183443406762,85.17442981038522,0.6027169929404923,0.046276163,-2.3463241711685185,0.056091454,-1.3159105927344092,0.055772554,16.769838,1.0758762,0.9845185,1659.153486151555,0.97
573936071745021696,10.315828393779936,85.20897476496317,0.5235863820830753,0.023583293,-2.321276600855449,0.03023534,-1.085752649906897,0.028269317,15.382221,0.88560486,1.0375531,1909.9045242955424,0.97
573562169073257216,8.406693532675018,84.91422987894849,0.6089275211505046,0.08340707,-2.457874411147716,0.09873288,-1.058324724633776,0.110324144,17.56953,1.2225094,1.043428,1642.2315715187333,0.97
573571961598667648,8.195853736577163,85.06787313138645,0.7202701146057792,0.021785546,-7.782332460164347,0.02493972,-1.8250500655904272,0.0283305,14.522264,0.81882477,1.3830547,1388.3680298846268,0.66
573572541415930112,7.141402772956391,85.06313013197557,0.4966902276739556,0.099511094,-2.7941462243689568,0.12097337,-0.2065450742396212,0.13112049,18.147272,1.3374119,1.0379096,2013.3273100280005,0.97
573573817024717696,7.69504424115906,85.11656678056325,0.2550102685059372,0.01000152,-1.1910680111812746,0.011871532,-1.046480735139588,0.014824864,13.20909,1.1861439,0.9675965,3921.41071753241,0.97
573566979436632192,9.551211126881205,84.920664334554,0.4302109506526582,0.043025583,-3.123355286727528,0.051584974,0.6396542643101326,0.048207156,16.537264,0.80267906,1.0282303,2324.441064280057,0.58
573567116875585792,9.296703654472651,84.91539189360478,0.4477384362569153,0.051448677,-0.0778028408318438,0.05952199,0.3887080482465688,0.05987125,16.854004,0.9330406,0.9988553,2233.4468498170063,0.58
