galactic_latitude_approx_deg,feh_approx,pixel_x,pixel_y
38.63076923076923,-0.437321063394683,206,152
39.035164835164835,-0.437321063394683,222,152
39.11098901098901,-0.437321063394683,225,152
40.47582417582417,-0.437321063394683,279,152
42.39670329670329,-0.437321063394683,355,152
42.472527472527474,-0.437321063394683,358,152
43.887912087912085,-0.437321063394683,414,152
43.963736263736266,-0.437321063394683,417,152
45.075824175824174,-0.437321063394683,461,152
46.112087912087915,-0.437321063394683,502,152
46.18791208791209,-0.437321063394683,505,152
51.24285714285715,-0.437321063394683,705,152
51.31868131868132,-0.437321063394683,708,152
39.06043956043956,-0.44447852760736195,223,153
42.39670329670329,-0.44447852760736195,355,153
42.472527472527474,-0.44447852760736195,358,153
43.887912087912085,-0.44447852760736195,414,153
43.963736263736266,-0.44447852760736195,417,153
46.16263736263736,-0.44447852760736195,504,153
47.527472527472526,-0.44447852760736195,558,153
47.60329670329671,-0.44447852760736195,561,153
51.24285714285715,-0.44447852760736195,705,153
51.31868131868132,-0.44447852760736195,708,153
37.847252747252746,-0.4516359918200409,175,154
39.00989010989011,-0.4516359918200409,221,154
39.08571428571428,-0.4516359918200409,224,154
42.42197802197802,-0.4516359918200409,356,154
42.497802197802194,-0.4516359918200409,359,154
43.91318681318681,-0.4516359918200409,415,154
45.353846153846156,-0.4516359918200409,472,154
45.42967032967033,-0.4516359918200409,475,154
46.137362637362635,-0.4516359918200409,503,154
46.213186813186816,-0.4516359918200409,506,154
47.57802197802198,-0.4516359918200409,560,154
51.21758241758242,-0.4516359918200409,704,154
51.293406593406594,-0.4516359918200409,707,154
36.886813186813185,-0.4587934560327199,137,155
36.96263736263736,-0.4587934560327199,140,155
37.847252747252746,-0.4587934560327199,175,155
39.00989010989011,-0.4587934560327199,221,155
39.08571428571428,-0.4587934560327199,224,155
43.887912087912085,-0.4587934560327199,414,155
43.963736263736266,-0.4587934560327199,417,155
45.4043956043956,-0.4587934560327199,474,155
46.112087912087915,-0.4587934560327199,502,155
46.18791208791209,-0.4587934560327199,505,155
47.55274725274725,-0.4587934560327199,559,155
47.62857142857143,-0.4587934560327199,562,155
50.105494505494505,-0.4587934560327199,660,155
51.21758241758242,-0.4587934560327199,704,155
51.293406593406594,-0.4587934560327199,707,155
36.886813186813185,-0.46595092024539875,137,156
36.96263736263736,-0.46595092024539875,140,156
37.847252747252746,-0.46595092024539875,175,156
39.00989010989011,-0.46595092024539875,221,156
39.08571428571428,-0.46595092024539875,224,156
40.956043956043956,-0.46595092024539875,298,156
41.03186813186813,-0.46595092024539875,301,156
43.91318681318681,-0.46595092024539875,415,156
45.353846153846156,-0.46595092024539875,472,156
45.42967032967033,-0.46595092024539875,475,156
46.137362637362635,-0.46595092024539875,503,156
46.213186813186816,-0.46595092024539875,506,156
47.57802197802198,-0.46595092024539875,560,156
50.05494505494506,-0.46595092024539875,658,156
50.13076923076923,-0.46595092024539875,661,156
36.886813186813185,-0.4731083844580777,137,157
36.96263736263736,-0.4731083844580777,140,157
37.08901098901099,-0.4731083844580777,145,157
37.79670329670329,-0.4731083844580777,173,157
37.87252747252747,-0.4731083844580777,176,157
40.956043956043956,-0.4731083844580777,298,157
41.03186813186813,-0.4731083844580777,301,157
43.60989010989011,-0.4731083844580777,403,157
44.519780219780216,-0.4731083844580777,439,157
44.5956043956044,-0.4731083844580777,442,157
45.379120879120876,-0.4731083844580777,473,157
45.45494505494506,-0.4731083844580777,476,157
47.57802197802198,-0.4731083844580777,560,157
50.05494505494506,-0.4731083844580777,658,157
50.13076923076923,-0.4731083844580777,661,157
36.886813186813185,-0.4802658486707566,137,158
36.96263736263736,-0.4802658486707566,140,158
37.08901098901099,-0.4802658486707566,145,158
37.79670329670329,-0.4802658486707566,173,158
37.87252747252747,-0.4802658486707566,176,158
40.82967032967033,-0.4802658486707566,293,158
40.9054945054945,-0.4802658486707566,296,158
40.98131868131868,-0.4802658486707566,299,158
43.331868131868134,-0.4802658486707566,392,158
43.40769230769231,-0.4802658486707566,395,158
43.58461538461538,-0.4802658486707566,402,158
43.660439560439556,-0.4802658486707566,405,158
44.57032967032967,-0.4802658486707566,441,158
45.353846153846156,-0.4802658486707566,472,158
45.42967032967033,-0.4802658486707566,475,158
48.53846153846154,-0.4802658486707566,598,158
48.614285714285714,-0.4802658486707566,601,158
49.7010989010989,-0.4802658486707566,644,158
50.05494505494506,-0.4802658486707566,658,158
50.13076923076923,-0.4802658486707566,661,158
36.886813186813185,-0.48742331288343566,137,159
36.96263736263736,-0.48742331288343566,140,159
37.08901098901099,-0.48742331288343566,145,159
39.23736263736264,-0.48742331288343566,230,159
39.31318681318681,-0.48742331288343566,233,159
40.47582417582417,-0.48742331288343566,279,159
40.55164835164835,-0.48742331288343566,282,159
40.854945054945055,-0.48742331288343566,294,159
40.93076923076923,-0.48742331288343566,297,159
41.0065934065934,-0.48742331288343566,300,159
43.357142857142854,-0.48742331288343566,393,159
43.432967032967035,-0.48742331288343566,396,159
43.60989010989011,-0.48742331288343566,403,159
44.519780219780216,-0.48742331288343566,439,159
44.5956043956044,-0.48742331288343566,442,159
48.53846153846154,-0.48742331288343566,598,159
48.614285714285714,-0.48742331288343566,601,159
49.7010989010989,-0.48742331288343566,644,159
50.05494505494506,-0.48742331288343566,658,159
50.13076923076923,-0.48742331288343566,661,159
50.25714285714286,-0.48742331288343566,666,159
50.332967032967034,-0.48742331288343566,669,159
37.08901098901099,-0.4945807770961146,145,160
39.23736263736264,-0.4945807770961146,230,160
39.31318681318681,-0.4945807770961146,233,160
40.47582417582417,-0.4945807770961146,279,160
40.55164835164835,-0.4945807770961146,282,160
40.854945054945055,-0.4945807770961146,294,160
40.93076923076923,-0.4945807770961146,297,160
41.0065934065934,-0.4945807770961146,300,160
41.91648351648352,-0.4945807770961146,336,160
41.99230769230769,-0.4945807770961146,339,160
43.38241758241758,-0.4945807770961146,394,160
43.55934065934066,-0.4945807770961146,401,160
43.63516483516484,-0.4945807770961146,404,160
44.54505494505494,-0.4945807770961146,440,160
44.620879120879124,-0.4945807770961146,443,160
46.16263736263736,-0.4945807770961146,504,160
48.51318681318681,-0.4945807770961146,597,160
48.58901098901099,-0.4945807770961146,600,160
49.675824175824175,-0.4945807770961146,643,160
49.751648351648356,-0.4945807770961146,646,160
50.15604395604396,-0.4945807770961146,662,160
50.23186813186813,-0.4945807770961146,665,160
50.30769230769231,-0.4945807770961146,668,160
37.06373626373626,-0.5017382413087934,144,161
37.13956043956044,-0.5017382413087934,147,161
38.90879120879121,-0.5017382413087934,217,161
39.23736263736264,-0.5017382413087934,230,161
39.31318681318681,-0.5017382413087934,233,161
40.47582417582417,-0.5017382413087934,279,161
40.55164835164835,-0.5017382413087934,282,161
40.82967032967033,-0.5017382413087934,293,161
40.9054945054945,-0.5017382413087934,296,161
41.94175824175824,-0.5017382413087934,337,161
43.331868131868134,-0.5017382413087934,392,161
43.40769230769231,-0.5017382413087934,395,161
43.58461538461538,-0.5017382413087934,402,161
43.660439560439556,-0.5017382413087934,405,161
44.57032967032967,-0.5017382413087934,441,161
45.02527472527473,-0.5017382413087934,459,161
45.1010989010989,-0.5017382413087934,462,161
46.137362637362635,-0.5017382413087934,503,161
46.213186813186816,-0.5017382413087934,506,161
48.56373626373627,-0.5017382413087934,599,161
49.65054945054945,-0.5017382413087934,642,161
49.72637362637363,-0.5017382413087934,645,161
50.13076923076923,-0.5017382413087934,661,161
50.206593406593406,-0.5017382413087934,664,161
50.28241758241758,-0.5017382413087934,667,161
38.85824175824175,-0.5088957055214725,215,162
38.934065934065934,-0.5088957055214725,218,162
39.26263736263736,-0.5088957055214725,231,162
39.33846153846154,-0.5088957055214725,234,162
40.5010989010989,-0.5088957055214725,280,162
40.652747252747254,-0.5088957055214725,286,162
40.72857142857143,-0.5088957055214725,289,162
40.8043956043956,-0.5088957055214725,292,162
40.880219780219775,-0.5088957055214725,295,162
41.89120879120879,-0.5088957055214725,335,162
41.967032967032964,-0.5088957055214725,338,162
43.331868131868134,-0.5088957055214725,392,162
43.40769230769231,-0.5088957055214725,395,162
45.050549450549454,-0.5088957055214725,460,162
45.12637362637363,-0.5088957055214725,463,162
46.16263736263736,-0.5088957055214725,504,162
46.87032967032967,-0.5088957055214725,532,162
46.94615384615385,-0.5088957055214725,535,162
48.53846153846154,-0.5088957055214725,598,162
48.614285714285714,-0.5088957055214725,601,162
49.7010989010989,-0.5088957055214725,644,162
50.105494505494505,-0.5088957055214725,660,162
50.181318681318686,-0.5088957055214725,663,162
50.25714285714286,-0.5088957055214725,666,162
50.332967032967034,-0.5088957055214725,669,162
38.90879120879121,-0.5160531697341514,217,163
39.23736263736264,-0.5160531697341514,230,163
39.31318681318681,-0.5160531697341514,233,163
40.47582417582417,-0.5160531697341514,279,163
40.55164835164835,-0.5160531697341514,282,163
40.7032967032967,-0.5160531697341514,288,163
40.779120879120875,-0.5160531697341514,291,163
40.854945054945055,-0.5160531697341514,294,163
41.91648351648352,-0.5160531697341514,336,163
41.99230769230769,-0.5160531697341514,339,163
45.050549450549454,-0.5160531697341514,460,163
45.12637362637363,-0.5160531697341514,463,163
46.137362637362635,-0.5160531697341514,503,163
46.213186813186816,-0.5160531697341514,506,163
