bp_rp_approx,absolute_g_approx,pixel_x,pixel_y
0.45401069518716586,2.330769230769231,226,168
0.42065508021390374,2.3552197802197803,221,169
0.4339973262032085,2.3552197802197803,223,169
0.4473395721925133,2.3552197802197803,225,169
0.4273262032085562,2.37967032967033,222,170
0.44066844919786097,2.37967032967033,224,170
0.42065508021390374,2.4041208791208795,221,171
0.4339973262032085,2.4041208791208795,223,171
0.4473395721925133,2.4041208791208795,225,171
0.4339973262032085,2.428571428571429,223,172
0.5340641711229945,2.501923076923077,238,175
0.5474064171122994,2.501923076923077,240,175
0.47402406417112286,2.5263736263736267,229,176
0.5273930481283422,2.5263736263736267,237,176
0.5407352941176471,2.5263736263736267,239,176
0.554077540106952,2.5263736263736267,241,176
0.4673529411764705,2.550824175824176,228,177
0.4806951871657754,2.550824175824176,230,177
0.5273930481283422,2.550824175824176,237,177
0.5407352941176471,2.550824175824176,239,177
0.554077540106952,2.550824175824176,241,177
0.4673529411764705,2.5752747252747255,228,178
0.4806951871657754,2.5752747252747255,230,178
0.5273930481283422,2.5752747252747255,237,178
0.5407352941176471,2.5752747252747255,239,178
0.554077540106952,2.5752747252747255,241,178
0.4673529411764705,2.599725274725275,228,179
0.4806951871657754,2.599725274725275,230,179
0.5340641711229945,2.599725274725275,238,179
0.5474064171122994,2.599725274725275,240,179
0.47402406417112286,2.624175824175824,229,180
0.6007754010695188,2.6486263736263735,248,181
0.6141176470588234,2.6486263736263735,250,181
0.6007754010695188,2.6730769230769234,248,182
0.6141176470588234,2.6730769230769234,250,182
0.5207219251336899,2.6975274725274727,236,183
0.5340641711229945,2.6975274725274727,238,183
0.6007754010695188,2.6975274725274727,248,183
0.6141176470588234,2.6975274725274727,250,183
0.5140508021390375,2.721978021978022,235,184
0.5273930481283422,2.721978021978022,237,184
0.5407352941176471,2.721978021978022,239,184
0.6007754010695188,2.721978021978022,248,184
0.6141176470588234,2.721978021978022,250,184
0.5140508021390375,2.7464285714285714,235,185
0.5273930481283422,2.7464285714285714,237,185
0.5407352941176471,2.7464285714285714,239,185
0.6074465240641711,2.7464285714285714,249,185
0.5140508021390375,2.770879120879121,235,186
0.5273930481283422,2.770879120879121,237,186
0.5407352941176471,2.770879120879121,239,186
0.5273930481283422,2.79532967032967,237,187
0.5340641711229945,2.8442307692307693,238,189
0.5474064171122994,2.8442307692307693,240,189
0.5340641711229945,2.8686813186813187,238,190
0.5474064171122994,2.8686813186813187,240,190
0.5273930481283422,2.893131868131868,237,191
0.5407352941176471,2.893131868131868,239,191
0.554077540106952,2.893131868131868,241,191
0.5340641711229945,2.9175824175824174,238,192
0.5474064171122994,2.9175824175824174,240,192
0.5340641711229945,2.9420329670329672,238,193
0.5474064171122994,2.9420329670329672,240,193
0.6541443850267379,2.9420329670329672,256,193
0.640802139037433,2.9664835164835166,254,194
0.6541443850267379,2.9664835164835166,256,194
0.6674866310160428,2.9664835164835166,258,194
0.6474732620320856,2.990934065934066,255,195
0.6608155080213904,2.990934065934066,257,195
0.640802139037433,3.0153846153846153,254,196
0.6541443850267379,3.0153846153846153,256,196
0.6674866310160428,3.0153846153846153,258,196
0.6541443850267379,3.0398351648351647,256,197
0.5474064171122994,3.064285714285714,240,198
0.5607486631016043,3.064285714285714,242,198
0.5474064171122994,3.088736263736264,240,199
0.5607486631016043,3.088736263736264,242,199
0.5407352941176471,3.1131868131868132,239,200
0.554077540106952,3.1131868131868132,241,200
0.5674197860962567,3.1131868131868132,243,200
0.5474064171122994,3.1376373626373626,240,201
0.5607486631016043,3.1376373626373626,242,201
0.5874331550802139,3.1376373626373626,246,201
0.6007754010695188,3.1376373626373626,248,201
0.554077540106952,3.1620879120879124,241,202
0.5807620320855615,3.1620879120879124,245,202
0.5941042780748664,3.1620879120879124,247,202
