source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,bp_rp,ruwe
64136063734692224,57.361046520859134,22.848352698939507,7.470198853658967,0.061192833,19.037363240164904,0.0788235,-45.87916701288922,0.047597684,16.388481,2.8685455,1.0277227
64804841680675200,56.72201785398287,22.880748393557024,6.817244229838197,0.019931689,18.982563936845036,0.023557339,-41.60050050840914,0.017826315,11.554062,1.0559464,1.0778025
64883761703102976,56.98920824130647,22.849467206746137,3.319288869846112,0.23979428,23.065493589553164,0.31428245,-35.82352336212988,0.17773366,18.579103,2.720148,1.0050781
64896101146708224,57.21119391554984,23.07486184165542,7.768417354430479,0.08480659,20.95079336402569,0.10218906,-48.3335070324656,0.068479516,17.194057,3.2382965,1.023129
64917301105275136,57.29429950172469,23.12982829380847,3.589853889834085,0.019061655,12.264304511098244,0.023283135,-41.81259213594989,0.016018672,13.968702,1.3432941,1.0257179
64942001460286080,57.315180555656895,23.38016998746235,7.436806910305677,0.12998131,20.16036278151955,0.15636723,-46.2237778208242,0.107248604,17.678764,3.3386822,1.0598555
64950488315122560,56.62930786525851,23.02615224308421,6.911630589111497,0.18380377,18.402867864698106,0.2447669,-44.55559632569532,0.1725596,17.966248,3.292715,0.87160563
64981931772948480,56.57506229158631,23.486457610450035,7.179336279416077,0.019664617,19.818583154771783,0.023772229,-43.24129115752879,0.015966,10.363573,1.1260824,1.3110294
65004437401569664,56.74245105010891,23.56061715976777,7.355182666949437,0.061603993,20.16316093085053,0.0765661,-46.009191586085336,0.055921752,16.694729,2.8807096,1.0239232
65175480179315840,56.36469576574965,23.632340550413826,7.566883576477941,0.09540024,20.970122285631863,0.11163846,-45.66117693144511,0.08091703,17.297462,3.0938892,1.0161119
65202830531043968,56.52724342554522,23.83880945903293,7.1765118083800425,0.029876087,19.691236808686742,0.028782118,-45.97218248922506,0.020700531,14.606908,2.287283,1.0041559
65223618172733952,56.664208814994886,24.029479832481183,7.316839029051112,0.01424549,20.265107296934566,0.015368688,-46.22769834800418,0.011555679,11.957084,1.2012396,0.92620397
65244435877629824,56.11636811943141,23.999769098826523,7.233113577210932,0.13837585,19.08858362212825,0.14387506,-45.099395076699054,0.113236986,17.847445,3.2905197,0.989104
65265674492422784,55.9314251981591,24.213757929647077,7.427304424110286,0.12562232,20.931081673152956,0.13848646,-45.14194402105124,0.10446699,17.757893,3.267561,0.9560146
65277975278721408,56.4177969686723,24.28890740696102,7.476717798256291,0.08458555,21.79659738473249,0.10991395,-45.31177658951856,0.07439361,16.776691,2.6368952,0.88658035
65284228751087872,56.45577051740708,24.418506109786517,7.260957615101932,0.04586537,19.208686755382555,0.05929773,-42.78245942405292,0.035948936,15.503866,2.6440277,1.1006508
65289623229979136,56.02026285603311,24.275319181164605,7.285423899385576,0.020213522,20.133680883909427,0.020558178,-45.35637699913802,0.0150993755,11.209136,1.0527544,0.9129053
65299381395665664,56.11065422848616,24.4863483154422,7.065712191934261,0.0658039,20.990279699134792,0.07832975,-41.94665970999995,0.057436787,16.308125,3.2110863,1.2607634
66470567439742208,58.07804391540805,23.87669033680424,7.524097803760037,0.096038185,18.47940820985644,0.10962397,-45.773577704994594,0.07201011,17.230505,3.1835632,1.0682292
66482868226100096,57.800396950236845,23.93243025022529,7.523942582220989,0.019901518,19.62675317326353,0.02450403,-46.632699110412986,0.01573791,14.081378,2.0330086,1.0512938
66553443128503552,57.56367778980366,24.22654240156528,7.416513000247243,0.055680756,19.30252252790308,0.05836341,-44.28117503899102,0.042320553,16.20243,2.8745089,0.97568065
66555985749157760,57.35836849831732,24.24749646235856,7.454869915597753,0.03234104,21.24852320847509,0.04150034,-46.07484917184325,0.024979444,7.9557376,0.23378706,1.0117768
66556535504958848,57.40235505704586,24.29585956567245,7.462035109288245,0.022498393,18.182616410101808,0.026032448,-45.94347227111504,0.018445078,11.475932,1.0647631,1.1675231
66565778274538624,57.54494597991424,24.47802874104996,7.400733451814482,0.10213797,18.486871543537863,0.09908556,-45.289806255718666,0.085701756,16.925774,3.1714048,1.0290276
66710948167949696,56.89387479189458,24.039553949276844,7.493789781759396,0.07348523,19.01304665662284,0.09467606,-44.97089053166092,0.059380207,16.773333,2.906951,1.0432895
66715827250786432,56.88340577218757,24.173392342814555,7.490687523590323,0.107790254,20.5733425299048,0.15835992,-45.74214434408879,0.08988094,16.851921,3.0139809,0.8414757
66739982146803456,57.07214182983378,24.504220723934463,7.443940703770764,0.01958719,19.948050725702974,0.022291059,-46.219669158617926,0.018083746,13.717735,1.8534374,1.2109858
66767843597097856,56.99745157519385,24.59348165094361,7.360473013880846,0.13720988,19.789732135352605,0.14472686,-45.6850455441756,0.1400369,17.77927,3.3148994,1.0213176
68162921990400256,55.3454099178269,23.92990741209985,7.4679281450793535,0.06323023,20.87002088439918,0.079402454,-43.94528385521718,0.05231791,16.227856,2.9083538,1.125092
68282837477714816,55.4117869503773,24.385746127461942,7.246041435055829,0.10501178,20.66941639207741,0.11814708,-44.699524208194816,0.08972404,17.633608,3.2447472,0.9705496
68308882159427840,56.10672868467131,24.68115970303996,7.775523482076141,0.040982436,20.977456146011534,0.06423393,-46.97992302418597,0.038628113,15.432,2.7470636,1.0681502
69824730737081600,56.04708125749789,24.87605286456649,7.304577520790359,0.118613005,21.31058632521194,0.15028265,-44.48411389935676,0.09943701,17.5378,3.2501335,0.9636664
69840879814047872,56.26681313037545,25.25764686690752,7.428143353032573,0.020095354,18.647569844836685,0.019928286,-45.40830146952662,0.015787633,10.546825,0.8806629,1.1489583
69873418486230272,56.51601035672584,25.452796196778696,7.318591468953866,0.01851313,22.57188830405141,0.023004113,-44.96015851641579,0.015707357,13.811097,1.8720064,1.044891
