SOURCE_ID,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,ruwe,phot_bp_rp_excess_factor
661458365546507776,130.82415376641725,20.51034659539519,5.536739541858072,0.024676112,-38.27686624340758,-11.287912902741239,11.608485,12.029002,11.014606,1.0143957,1.2337991,1.2197207
662797806930496256,129.0585725703571,19.621439742824517,5.27239044686087,0.016473081,-34.34597165726581,-12.93755243347815,12.315075,12.795953,11.673087,1.1228657,1.0442061,1.2260523
662855810465648000,128.82046871577137,19.914760423893917,5.369189651705284,0.058903646,-34.630787130674975,-13.697888629430008,15.816538,17.122917,14.659242,2.4636755,1.1350135,1.4398952
664281911407300480,129.4190462123092,19.55081503992036,5.720217693259836,0.073734954,-38.264825442701536,-13.832793588283009,16.551025,18.111725,15.342001,2.769724,1.053116,1.4540639
664402170491377920,129.53025722474055,20.44874660071589,5.570036802826336,0.04349099,-37.19733802347624,-14.810189146386492,15.513262,16.771978,14.38913,2.3828487,0.9838011,1.4128989
664438248216250880,130.19893320431558,20.47990099281192,5.431092464621049,0.054139946,-36.990214456813796,-14.06458420779753,15.96535,17.432035,14.78213,2.6499052,1.0957469,1.4395418
664464808293984000,130.41654473657525,20.67213937580547,5.363669411862708,0.024175178,-35.883830635880116,-13.556757602902358,9.528989,9.74141,9.167582,0.5738287,0.91275823,1.1835344
664506143059189888,129.8250493261495,20.739208522902636,5.432787747636768,0.036983263,-35.76835039068925,-12.898644586759012,15.4313965,16.644695,14.340096,2.3045988,1.030129,1.3873087
659698219229186688,129.7370441267475,18.858082812267664,5.554473856628747,0.050390802,-36.87305371062334,-12.882803043397637,15.864371,17.393362,14.6638365,2.7295256,1.0616951,1.4491869
659739072957970176,128.89861921861103,18.995669253669277,5.373285599658744,0.027197244,-35.009378379909364,-11.959545542689341,14.69426,15.704849,13.694381,2.0104685,1.0346798,1.3431265
660962863759344768,130.97763149288338,18.893527427557913,5.420221498858722,0.0150456205,-36.34401724012457,-12.796823770036355,12.3910265,12.892677,11.737743,1.1549339,1.0998619,1.2251778
660996295785836416,130.23199226617123,18.826115759373593,5.543826990256044,0.14366196,-35.57158605406646,-11.856811217792558,17.31164,18.91352,16.074053,2.839468,1.0174658,1.4818215
661026012662301568,130.98591995205993,19.271617318521397,5.4567536501993015,0.30410525,-34.858176422413315,-11.802037040154808,18.842724,20.637789,17.5272,3.110588,1.0331728,1.552723
661201389066412928,130.24528126953982,19.23791350866017,5.0980575294352555,0.21266395,-34.65854401269223,-12.583130300244303,18.356447,20.470795,16.971634,3.4991608,0.93240935,1.610534
661235439565517568,130.62805234581745,19.49188319945026,5.220357886314622,0.07894294,-36.208808413547416,-12.411091459686247,16.978823,18.543951,15.77187,2.7720814,1.0508305,1.4509212
661250145533531008,130.51939125454862,19.633500990089765,5.566140682649538,0.44877198,-35.62282592374507,-12.018037245504274,19.522202,21.39891,18.152346,3.2465649,1.0163232,1.615225
661251966599576576,130.33284243948893,19.634586972122616,5.4044772410694275,0.014917911,-36.5750665603463,-12.105975348395575,13.146451,13.786313,12.382252,1.4040613,1.0093707,1.2532016
661264679702825344,129.9713367126089,19.40098018381767,5.392035792886547,0.081017576,-35.04053898209232,-12.391071004884822,16.790697,18.365458,15.580155,2.7853022,1.0263971,1.4536417
661265951013145344,129.90968877529275,19.440802608838624,5.398444417755352,0.016780678,-34.762738184067075,-11.572168895069641,12.356053,12.842239,11.676241,1.1659985,0.9601401,1.250736
661297080936069632,130.09185584769432,19.669874772273747,5.410565568855176,0.029280394,-36.23716977115824,-13.881460649047737,6.176117,6.6616106,5.5287657,1.1328449,1.0777385,1.2278411
661414213282680960,130.31406569927864,20.037697917745874,5.506390134919603,0.018343352,-36.55063394837747,-12.647825383641756,13.7338505,14.521207,12.868636,1.6525707,0.9908296,1.2850715
661441494914973184,130.96171390221483,20.365688265689556,5.785935220173559,0.027807685,-39.58193994344672,-14.041063926765414,14.761261,15.83951,13.728528,2.110982,1.0149776,1.3583341
662776439470251136,129.05934886831557,19.425010585958173,5.428998736072216,0.046704598,-35.930138940006216,-13.856362132076354,15.648661,17.17057,14.446317,2.7242537,1.0378909,1.4524677
662801827020165504,129.04495417244073,19.69474956494085,5.300315462290114,0.21454996,-35.095840508855694,-13.605374833142333,18.254877,19.976555,16.948788,3.0277672,1.082752,1.5501993
662841379375655936,128.82402548339843,19.636134268546442,5.299598324006768,0.019723017,-33.92726132593827,-12.886920738227,11.629958,12.019234,11.076325,0.9429083,0.8540996,1.2076238
664288748995228160,129.3260532189169,19.698939097995048,5.422772696951008,0.018879415,-36.131881753098156,-13.773602978233296,11.284405,11.64702,10.762269,0.8847513,0.80994123,1.2001792
664302424170984576,129.2977010233827,19.803624949832546,5.408965858748147,0.019137932,-35.880611189070194,-12.108974947947836,11.138668,11.48276,10.630629,0.85213184,0.7910592,1.2003322
664316546023530368,129.73097798896453,19.842527459872066,5.0527963521738295,0.12745337,-35.0629616136431,-13.160543300781054,17.470407,19.28389,16.207645,3.0762444,1.0413474,1.4833246
664352692468240896,128.95924741522467,19.84996010447996,5.255533372385412,0.120380245,-34.211760429158645,-12.809005510900832,17.473036,19.155344,16.226164,2.9291801,0.967393,1.481284
664406087501474048,129.1642920615917,20.37597086615286,5.342817501560685,0.108614296,-35.34813400288469,-15.28489757696674,16.8376,18.245869,15.357582,2.8882866,1.0534134,1.8434277
664420381152602496,129.3875949203687,20.669394943846722,5.27764031552281,0.13824983,-34.286656423562775,-13.179470405406587,17.525097,19.233446,16.293308,2.9401379,1.0776078,1.4593209
664429585265395328,130.04402267803144,20.347292301023188,5.7249901426003476,0.31008792,-34.7218243526065,-14.118154218270309,18.96662,20.999643,17.565046,3.434597,1.0648062,1.6420226
664461578478588672,130.32270829294114,20.542444576202726,5.439434641475769,0.095939994,-36.5302150751796,-13.09729232706886,17.062208,18.696148,15.818279,2.8778687,1.0214332,1.4847046
659466222275521792,129.95647966167485,18.347377160358484,5.334380785202341,0.024645975,-35.08494714730737,-11.700487967746062,9.0355015,9.202791,8.733015,0.46977615,0.9885714,1.1778302
659488826687020672,130.0798702239525,18.63399321397095,5.25598053863782,0.23139341,-36.828568723720814,-12.35535315315676,18.590382,20.512592,17.23192,3.280672,0.9760249,1.5944208
659668841652926592,129.21037184005868,18.68163846974596,5.315473658065118,0.11645784,-33.76182413520744,-11.871092145780068,17.251637,18.941687,16.00259,2.9390965,0.97076905,1.4828482
659684264879024128,129.91680627942637,18.84696217212534,5.323233361633954,0.16742365,-34.42171214114235,-11.592030603587979,18.15642,20.022886,16.865602,3.1572838,0.9791417,1.5120784
659685231248166784,129.82856871596778,18.810086122038435,5.327723290251536,0.07570613,-34.47639289623302,-12.137310988866506,16.636261,18.244202,15.411938,2.832264,1.0112762,1.4649197
659744978536843264,129.4896646684623,18.97306850083381,5.435246499402351,0.20319432,-34.21976859870204,-12.47436118066421,18.155752,20.40976,16.828585,3.5811749,1.0134045,1.5201173
660933310088402688,130.7999949707693,18.69580454933872,5.499811565413627,0.12014846,-35.53639513765272,-12.352437956596445,18.011091,19.81371,16.731256,3.0824528,1.0324616,1.5060424
660957400560960256,130.89405035086426,18.753773311356507,5.479595422002624,0.08133315,-36.548778026030575,-12.482394253944197,17.301842,19.093067,16.030466,3.062601,1.007554,1.4968783
660981619879849728,130.37063501159457,18.759637899234598,5.172719460583257,0.25668192,-36.567240288423406,-12.27254237445171,18.375006,20.313335,17.066534,3.2468014,1.0223576,1.5264112
661006019590629760,130.29464376810955,19.031537362515873,5.787568069480535,0.10926104,-37.930939392945035,-13.095977257269226,16.867666,18.642534,15.573522,3.0690126,1.1692157,1.5277617
661066664529794688,131.28544028486004,19.15222744488759,5.317241648962194,0.12757505,-35.13800845193239,-11.157410848095337,17.632055,19.344318,16.3771,2.9672184,0.9436916,1.4870098
661190290869387776,129.94035390379582,18.97606212710113,5.318561643364072,0.0673101,-35.87988006586653,-11.617264494158093,16.26075,17.742943,15.06809,2.6748524,1.0394657,1.4478064
661252997391718272,130.42605956499767,19.660478856559905,5.532514567011723,0.024331683,-36.54628981783236,-14.72016756930557,9.475089,9.688435,9.109364,0.57907104,1.3210536,1.1853667
661263305313199360,129.672583012386,19.421685261726925,5.421369434601694,0.022008589,-35.26350159701525,-12.8175985954096,13.990094,14.839445,13.0872345,1.7522106,0.98769563,1.2985296
661406546764571392,130.58777065969178,20.055735445118966,5.395712819730531,0.107301846,-37.64222975869049,-13.656582182113748,17.180061,18.831038,15.951637,2.8794003,1.0234109,1.4634305
662787468946178176,128.85109721631838,19.428885973898858,5.4513542977168585,0.28031757,-34.78879163785792,-13.945206917762981,19.045105,20.710928,17.710657,3.0002708,0.94414824,1.595134
662794787570424448,128.99928724148953,19.52547071817775,5.66387297810981,0.017834011,-36.86471418677225,-14.39858937851936,12.834803,13.437584,12.100826,1.3367577,1.0416163,1.2438179
664305104230586240,129.11285200948245,19.865122305461306,5.410372043190329,0.028651984,-35.3832076415038,-14.127966239378594,14.564816,15.73361,13.491456,2.2421541,1.0832361,1.3783882
664327438061177344,129.97926069030385,20.064969677758718,5.366873706132506,0.020006875,-36.259512292509044,-12.682310321314795,9.994544,10.23674,9.601538,0.6352024,0.7752136,1.1847429
664387808120781440,129.34244405264081,20.17695170685676,5.2831184052118205,0.023142321,-35.25285651259832,-13.30232309279604,11.253187,11.601088,10.746064,0.8550234,0.8296148,1.1979147
664403506224429184,129.50548192868104,20.5414642508361,5.536461822226508,0.19919808,-36.490532477196275,-13.326004002724206,18.16506,20.221825,16.83385,3.3879738,1.0581293,1.5435662
664459031561436544,130.42511341699503,20.568858527518056,5.438041055461933,0.15309712,-36.73309138526925,-12.879723410586541,17.912872,19.774748,16.614414,3.1603336,1.0584561,1.5223894
664497209527231872,129.69193929856917,20.57671445699999,5.363167163798387,0.015363152,-35.54971250830077,-13.445145550322325,12.168027,12.629104,11.550658,1.0784454,0.939541,1.2175756
664513049366544256,129.5992554295025,20.72794966530677,5.333773541288619,0.022183022,-35.78062994162313,-13.246329756393326,14.241891,15.155042,13.296468,1.8585739,1.0330329,1.3182563
659691656519169920,129.6345159427063,18.781294508868015,5.364887786840293,0.052353773,-35.06088632760719,-12.21869997675228,16.103468,17.486736,14.94798,2.5387564,0.9971867,1.4229766
660999491240341888,130.26289465947727,18.9318888504204,5.019760160042876,0.09582767,-36.42805925403929,-11.7667859997517,16.885952,18.488985,15.662725,2.8262596,0.97917753,1.4643555
661137789187132288,130.78480303263973,19.468310786770125,5.307498088295844,0.05772586,-36.85562275387258,-12.317602008665684,16.320818,18.025057,15.061173,2.9638834,1.0131885,1.4939101
661195303092794624,130.27675937011034,19.10285346846105,5.738246408227035,0.20788284,-38.965228744273944,-14.397249552331216,18.364702,20.193756,17.059128,3.1346283,0.9771764,1.5355489
661214136527890944,130.19185379639046,19.30954236378915,5.411880118763071,0.022182867,-35.68686965268766,-13.005960457920764,9.456571,9.662156,9.103741,0.5584154,1.0136098,1.1826812
661222073627319296,130.43269168016096,19.30221826707729,5.386990423354129,0.025837654,-36.43012744227123,-12.318131134679017,14.72523,15.739889,13.723632,2.0162573,1.0492113,1.3437341
661244270018200192,130.29159069139172,19.508854280420156,5.34718939418416,0.016798588,-35.48143334911133,-11.668659174049353,9.986646,10.23673,9.580269,0.65646076,0.94344115,1.1880337
661323641013704832,130.06378918524007,19.994245680574146,5.378021474956225,0.017898628,-35.43023643472176,-12.41157519290865,8.755451,8.902307,8.482422,0.41988468,0.85493803,1.174754
661331028356266752,130.64160696794758,19.603351753435657,5.5389411867740845,0.05087749,-37.83580256606445,-13.669178964324383,15.807616,17.329693,14.613725,2.7159681,1.1721643,1.4425623
661401908200502912,130.35341257219423,19.957448098217576,5.691142934147905,0.49269453,-35.67417357234781,-11.996631591609745,19.855549,21.209936,18.417883,2.7920532,1.035635,1.7905728
662744210035689728,128.9151367795911,19.12671164647883,5.238681858603601,0.053887524,-34.774312078414766,-12.487013329892793,16.031834,17.505941,14.844846,2.6610956,0.99378645,1.4426138
664297064051880832,129.62330333868272,19.862426175316944,5.44645424729031,0.019332929,-35.556511260377995,-12.403461294150137,13.512722,14.242854,12.684726,1.5581284,1.0304598,1.272606
664310601788795392,129.50458816759976,19.97855766325493,5.426715001940491,0.094075225,-35.12982204946128,-12.740325688248703,16.869097,18.670206,15.600125,3.0700808,1.049926,1.4926115
664316614743007360,129.71245961992716,19.850487844163876,5.620268343958038,0.060415402,-36.79031135531623,-13.974898742168365,16.130512,17.689651,14.919412,2.7702398,0.97971994,1.4567649
664363584505245824,129.26825422890744,20.10356192035575,5.402091868986207,0.051053237,-34.833933990172625,-13.504960169597535,15.602681,16.69399,14.443296,2.2506943,1.3480207,1.4899466
664367020479085568,129.18740692437433,20.145999511295926,5.293853643135855,0.1281053,-34.831979145149575,-13.243139509569895,17.72848,19.533287,16.450668,3.0826187,1.029736,1.5032158
664385059341602560,129.07251472849214,20.34144598200539,5.48823891007088,0.051797736,-34.50627594344463,-13.270706484068157,7.4582815,7.505546,7.3411694,0.16437674,1.1467216,1.1632015
664441615470632064,130.0054268882674,20.372870543639436,5.3229542906691725,0.17486306,-34.992569058784774,-12.853656225114364,18.312014,20.120934,17.006851,3.1140823,0.9180007,1.5375348
664455118847781760,130.0932196802115,20.640804527499636,5.523035536895915,0.02209326,-36.711004000610444,-13.439813170875162,14.190178,15.099974,13.250424,1.8495493,1.0115954,1.3139862
664518856162322304,129.72801220890256,20.787970209722253,5.360473429391708,0.19783649,-35.873060747219746,-13.92448591388963,18.27377,20.131268,16.955965,3.1753025,1.0107797,1.5479401
660975847444352512,130.5303574313216,18.62128851822253,5.815798534091513,0.37363628,-36.10275496505429,-12.387005437533848,19.04845,20.970629,17.712965,3.2576637,1.0673618,1.5636252
660995230632845184,130.37777345557436,18.871812708013973,5.467865900571965,0.02182577,-36.28123198358715,-12.12879766452881,12.515732,13.044775,11.809652,1.2351227,1.106098,1.252078
660996020906770560,130.16450645666467,18.818223984585327,5.395989028215367,0.022875993,-35.825496894243805,-11.801706469035242,13.641169,14.393329,12.797183,1.5961456,1.047112,1.2785586
660996330144479616,130.24335534844465,18.84613368294131,5.442629781395689,0.099037014,-35.66964015915401,-12.62158106259627,16.981367,18.616442,15.737924,2.878518,0.98062253,1.4839455
661024024093555840,130.84317542417668,19.200156097023115,5.196001436753578,0.060386032,-36.14100691262552,-11.719245918975425,16.396505,17.92491,15.192727,2.7321825,1.007331,1.4530886
661131393979861120,131.31005083801423,19.555664649429286,5.256608198844946,0.14956754,-37.39774896982462,-11.719071234285575,18.155565,20.181183,16.833138,3.3480453,0.9288012,1.5351862
661220974115692416,130.47212871149634,19.265411330819585,5.316296324011673,0.12221447,-36.59576717469569,-12.923233469521085,17.938192,19.67364,16.656849,3.0167904,0.98540866,1.5167425
661229976367125504,130.59910124043057,19.386734378519098,5.38964577261985,0.102967955,-37.449610902074596,-12.245473358278971,17.502197,19.295523,16.219795,3.0757275,1.0150255,1.510466
661235985023722496,130.67057602355408,19.53286227942423,4.947209201245795,0.1614019,-34.184707520456406,-11.797290414476862,18.104572,19.816628,16.828741,2.9878864,0.97018,1.5129962
661246675199973504,130.40569315407075,19.520481854770352,5.389288652736521,0.01581336,-36.76079909411783,-12.21081110096671,13.144526,13.792922,12.373594,1.4193277,1.0192116,1.2553443
661249694558990848,130.4780336456556,19.61681187954452,5.587129867260436,0.23592055,-36.77565086676144,-13.410213504546984,18.81771,20.710608,17.490805,3.2198029,0.97922885,1.5556644
661259525741991808,129.65595801136394,19.257930491952507,5.52517358915049,0.05609898,-36.89169131207781,-12.658963590302163,16.15914,17.689602,14.950156,2.7394457,1.040911,1.458882
661298833282624000,130.05727150262018,19.748835807410284,5.455787761681255,0.03499332,-35.885200203200974,-12.400582524027149,15.173029,16.316898,14.103912,2.212986,1.0618,1.3797137
661300207672247808,130.22321292335613,19.68278528274104,5.488439051185675,0.935456,-36.09060182966016,-13.970766548226354,20.619665,21.179424,19.089066,2.0903587,0.9850736,2.1567388
661314638762274176,129.9459491414578,19.82756461570894,5.341154064341439,0.01785398,-35.364540761235986,-12.99035749104308,12.440727,12.941636,11.788461,1.1531754,0.9184701,1.2247711
661324431287688448,130.0265742163401,20.007734072559423,5.421853012509597,0.023866728,-35.65371225993459,-12.018862731986623,6.152467,6.620129,5.520271,1.0998583,0.8952483,1.2249284
661325187202016512,130.05440619791753,20.057757787221668,5.233627830974155,0.059684828,-35.99624350255253,-13.03704525729133,16.071297,17.645012,14.848773,2.796239,1.2199578,1.4680485
661344188136057984,130.56438154756202,19.68759612891041,5.431120079508743,0.01492776,-36.67854286294809,-13.438204184544265,9.777529,10.008052,9.392172,0.61588,0.8135184,1.1867708
661397308291492608,130.3614789115545,19.87677087748405,5.206991248095552,0.13261595,-35.71285107552947,-12.021260375195295,17.845934,19.773052,16.537878,3.2351742,1.0321712,1.5271358
661404317678099456,130.4559254950438,20.076653370077885,5.280349847333422,0.050948184,-37.1470898316556,-14.562271581700895,15.743262,17.253872,14.533488,2.7203836,1.2151186,1.4630837
661404764354696448,130.6243321386556,19.975417628019546,5.536483409935373,0.13750573,-36.177581582986264,-13.598359445442249,17.793072,19.718674,16.549543,3.1691303,0.97871315,1.4462831
662780047242755712,129.32437503537489,19.48801374969283,5.221491517189924,0.2313049,-37.33049510810173,-12.765649067549711,18.615234,20.479166,17.301003,3.1781635,1.0399723,1.5425116
664290948018472064,129.51533386727502,19.69750585179654,5.36343364920218,0.056552704,-34.72429878998033,-12.227014400108587,16.128933,17.527529,14.961722,2.5658064,0.94682926,1.4333779
664297991764819968,129.56033770905822,19.876330347420048,4.919458300186375,0.07751694,-30.99792898082716,-10.63550801652828,16.630001,17.981236,15.472006,2.5092297,1.0288029,1.4318703
664319329162317568,129.8787670642529,19.967122638917896,5.3058218168891385,0.09478404,-36.14640025897371,-12.612904632746496,16.709951,18.48098,15.420409,3.0605707,1.1097946,1.5223988
664325616994522880,129.96964909687645,20.01804008598038,5.359560513494018,0.056474004,-36.06773904910722,-13.387575723589105,16.38327,17.85066,15.190094,2.6605663,0.97390926,1.4509512
664339120371503872,129.52428585294734,20.122761512207678,4.872097842156061,0.20760998,-35.72378193505417,-11.739238663728853,18.197798,19.856983,16.876568,2.9804153,1.0365906,1.5786835
664365852247876864,129.08479961775734,20.116692606484893,5.304819374027413,0.073501624,-34.88158822140528,-12.989132561234879,16.633345,18.167257,15.425759,2.741498,1.0790879,1.45667
664380695654828160,129.17142614025454,20.277701193142615,5.291007394154128,0.08927666,-35.04145366180999,-13.749552692824228,16.974876,18.563341,15.755872,2.8074694,1.0447112,1.4615526
664447800224050944,129.88221748684612,20.535782045274363,4.922280663161913,0.34789613,-36.26790403793967,-12.863567671108221,19.229021,21.342422,17.8547,3.4877224,0.96590096,1.5961281
664460685125455360,130.47336857947914,20.621062974407483,5.435899560804432,0.19981295,-37.41098248921266,-13.595074647313329,18.178432,20.065876,16.880764,3.185112,0.9733316,1.5183424
659674614089018112,129.8472381051127,18.665527811422795,5.225283426286158,0.12336867,-35.079657024753324,-12.270224825436218,17.67563,19.405792,16.362925,3.0428677,0.9998542,1.557612
659758967246506880,129.4874782822385,19.23615948220589,5.374646888233299,0.018158762,-35.3850724378661,-12.345972994526711,11.638589,12.031762,11.083295,0.94846725,0.84978527,1.2068816
660964405651410304,130.9744687425084,18.95050037752017,5.659016688090858,0.34564272,-37.37986913012621,-12.506964012230046,19.352741,21.08721,17.99154,3.0956688,1.042679,1.6214437
660966849490060928,131.1151830972555,18.96926004668283,5.357625590876266,0.08778384,-36.10858855972589,-11.433332824372876,16.683369,18.237228,15.462088,2.7751408,0.93959564,1.4697043
661034155919816960,130.5512543337845,19.213462040240973,5.366858364034063,0.014741126,-36.39986040242803,-11.778892637834968,13.246718,13.914143,12.462534,1.4516087,0.98631454,1.2589256
661078896595610240,131.46405420686273,19.424189770724848,5.561488748104203,0.044788156,-37.9459765343557,-13.22988136549747,15.746805,17.10409,14.597674,2.5064154,1.0555108,1.4207656
661200388334089856,130.2242625485631,19.187006275549503,4.81330729837385,0.42160526,-36.455798093560965,-12.694445733267255,19.259886,21.812809,17.907053,3.905756,0.9732416,1.5324111
661211727047722752,130.10919320421056,19.219367820643992,5.448930017773769,0.024901865,-36.58012687732941,-11.35230976294261,12.561142,13.099684,11.869166,1.2305174,1.0465484,1.2377869
661215751435494144,130.0102172444286,19.27765471126905,5.32429717724506,0.10208073,-35.049275518267905,-12.624775584469795,16.961874,18.561354,15.740832,2.8205214,1.0502434,1.4622878
661222279785743616,130.5477385973171,19.27695537540596,5.438696276555397,0.018364618,-36.81959755266032,-12.384259935967505,11.92576,12.359503,11.325395,1.0341082,1.296237,1.2181181
661258872906952320,129.7593254704154,19.326186226770247,5.533040894904067,0.016757747,-36.80161747346449,-12.70522478113596,12.113306,12.586641,11.485772,1.1008692,0.92464536,1.2192434
661262652478166528,129.76268617414615,19.404303231649994,5.3295745319902466,0.114926025,-35.661765365616304,-12.720077116692678,17.346346,19.068306,16.082958,2.9853477,0.96084607,1.4961046
661270245980335104,129.8028394431893,19.504625131419864,5.1824557825080175,0.35666916,-36.299034359746436,-13.309426101151232,18.992228,20.72379,17.611553,3.112236,1.06637,1.648527
661292953470107392,130.15810338723887,19.60786611892208,5.165497112627671,0.34542874,-36.024608907211686,-13.78554534963153,19.188862,20.871588,17.838776,3.032812,1.0796667,1.6135926
661314570042801280,129.90462253117587,19.816043502697823,5.46475876952767,0.031679515,-35.51793098355037,-14.002475850561249,14.480734,15.45739,13.503534,1.9538555,1.0014204,1.3303494
661319483485360000,130.20118380595144,19.921865562126378,5.3956493436395485,0.019196924,-34.84307096395828,-11.806526353183138,10.868907,11.188203,10.38515,0.8030529,1.0600625,1.1976706
661332948204741504,130.79290435255527,19.71032146616259,5.611426390875538,0.33934385,-35.365035368537555,-11.975138982118938,18.951723,20.77682,17.640669,3.1361504,1.0541748,1.5431306
661365697332234112,131.0883360876666,19.936555464863876,5.264640158524891,0.10737479,-37.29981322345673,-14.498121699243265,17.216053,18.958725,15.951572,3.0071526,1.1916982,1.4946555
661410360695218048,130.49500476453557,20.107461234612312,5.315735656074046,0.019872712,-35.49445511061158,-14.531424354015876,12.857078,13.446493,12.130836,1.3156576,1.0840441,1.2431003
661430705957076096,130.44948023285875,20.38958576959169,5.315472562824099,0.196692,-35.90707511098331,-12.520604730574759,18.332092,20.348928,17.02782,3.3211079,0.9543042,1.5125016
662750222989808512,128.81138354544123,19.275433755912438,5.27480787192081,0.050652616,-34.55337043404121,-13.056411655660854,15.761663,17.194582,14.583489,2.6110926,1.1567203,1.4396708
662800456927247744,128.93799395267868,19.640530741382523,5.390519039306154,0.016647696,-35.82628530616005,-12.916946866083858,12.623184,13.154735,11.945309,1.2094259,0.953562,1.230368
664283526315590656,129.44321269728178,19.599241914212865,5.56592354983729,0.015899027,-36.38131524786233,-12.394990560224995,12.0822,12.544525,11.468743,1.0757818,0.87151825,1.2143579
664337123209519872,129.5909698066352,20.093214084450345,5.7728896572439945,0.2073814,-37.11986456483727,-12.25066343419923,18.187891,20.16279,16.87855,3.2842407,1.0473005,1.5235064
664349874969575680,129.77849722890352,20.348345846645554,5.370443277257951,0.0348429,-35.48098065262377,-14.226121999809878,15.273478,16.445105,14.195434,2.249671,0.95810026,1.3826344
664424641759918720,130.21849183940682,20.26646294247311,5.318597674585926,0.019860078,-35.10845595991438,-12.873143092157598,8.4288645,8.55008,8.190776,0.35930443,0.83949494,1.1727502
664477968073854720,130.30837116797963,20.74152737010304,5.408392488908617,0.05489267,-36.5286025719223,-14.48992805934175,16.015604,17.639221,14.774151,2.8650703,1.0046896,1.48323
659462855021155840,130.07939332771576,18.361897444516458,5.297786385367453,0.058386758,-35.27464620357421,-11.9434365454963,16.063524,17.4255,14.917885,2.507616,1.0734463,1.4159768
659485807326329600,129.91897571515736,18.616255616818343,5.164170932604877,0.111676574,-35.299386735034254,-11.492860274513719,17.050997,18.850739,15.774384,3.076355,1.1849911,1.5023537
659674614089017984,129.84765366282434,18.666423608473163,5.276202065595552,0.03465661,-35.45926205921435,-11.60735592162151,15.222378,16.380314,14.153616,2.226698,1.0066433,1.3760902
660976676374207616,130.5528226062399,18.683555339569025,5.54375608248035,0.13374995,-37.2106013317502,-12.31632116022794,17.411726,19.049911,16.168322,2.88159,1.028244,1.4834371
660990484692472448,130.53866737555234,18.930250604262167,5.3595749510648725,0.3494701,-36.73787486151534,-12.47284308569948,19.251184,20.768587,17.86914,2.8994465,0.9916,1.6825128
661018835773136512,130.93620807719864,19.066241702031,5.511220636770757,0.036715277,-37.435351341589644,-13.251309884676287,15.191929,16.335667,14.129193,2.2064734,0.99698097,1.3731414
661186373859208832,130.08243407865712,18.927227833338616,5.338902763824707,0.041677233,-36.43707450702485,-11.14157740360217,15.1055155,16.440018,13.963666,2.4763517,1.243116,1.4170637
661216747867811328,129.9637913744356,19.305541743903802,5.358658362688426,0.11439747,-35.915748369486,-11.518628765790579,17.243624,18.852127,16.002338,2.8497887,1.0549009,1.4853034
661246022364851072,130.23439312909014,19.580279849536424,5.452030494514453,0.029891325,-35.63581811263532,-13.807738346533357,6.743771,6.817877,6.5779777,0.23989916,0.93672234,1.1677486
661265229458645120,129.88213490680172,19.404825686006387,5.370187065512385,0.08203536,-34.95135390037345,-12.372133495785508,16.5115,18.045,15.3061695,2.7388306,1.018451,1.4540817
661270486498500352,129.9017236590819,19.485460838988974,5.409887366076698,0.029826581,-35.53518832869521,-13.661964496525794,14.428582,15.373278,13.465227,1.9080505,1.0438462,1.3260441
661288628440350080,129.77528360460042,19.676756881213873,5.300880621877432,0.031057296,-35.37339778864664,-13.035400985478633,7.3830824,7.5041075,7.1392407,0.36486673,0.8289123,1.1756481
661295672186702336,130.04811888256984,19.653216153876183,5.245999499926786,0.05094173,-35.27730808405259,-13.218000843694009,15.909716,17.541637,14.67869,2.8629475,1.0235559,1.4693673
661300993647979776,130.23604719215413,19.734720087668922,5.304798177155926,0.015666086,-35.39150794865745,-11.996459120684708,11.970447,12.402983,11.376409,1.0265741,0.9183293,1.2144076
661311752544249088,130.00243373349105,19.806498992839305,5.427925886976582,0.024722448,-35.841103186399394,-12.208603860379291,10.165247,10.423574,9.754804,0.6687708,1.0943191,1.1859735
661319620924311296,130.21594129335583,19.941671240573648,5.412026565536228,0.047637526,-36.492009815479776,-13.617270826879437,15.951167,17.28395,14.808514,2.4754372,1.0703454,1.4182919
661401122222444288,130.35751078400327,19.943513385163197,5.36952400178561,0.01907521,-35.54739665380464,-12.495077171731136,10.579792,10.874394,10.12277,0.7516241,0.99535125,1.1941173
661422837576998784,130.46644679390428,20.16693162419858,5.391887906804149,0.026675472,-36.309974748073124,-12.315671887280132,11.817413,12.239061,11.23056,1.008501,1.2655534,1.2145162
661459774295767936,130.90334359982657,20.540055607584804,5.221473604915508,0.04923307,-36.062505120116946,-13.735022858210652,16.327873,17.85561,15.125347,2.7302628,1.0201722,1.4517272
662796814795084160,129.12992667096032,19.59254871780587,5.358554842555556,0.07287744,-35.43459206587183,-12.447578504400001,16.807508,18.37097,15.587606,2.7833633,0.9512658,1.4665347
664293387559886592,129.55787467191536,19.78966556255444,5.441360525277384,0.04377576,-34.56135362092111,-14.42251385577902,15.141225,16.274857,14.069112,2.2057447,1.1612933,1.3852229
664340426041558272,129.5517512804151,20.133983919437576,5.446645293919243,0.17242932,-34.907467429926825,-12.352323409781121,18.076519,19.903023,16.774597,3.1284256,0.99929124,1.5311623
664354994570694400,129.0356312190195,19.95699045839632,5.310837275155385,0.12071827,-35.93362345260472,-13.40886657322735,17.289604,19.18355,15.981726,3.2018242,1.125481,1.5307211
