SOURCE_ID,ra,dec,parallax,parallax_error,phot_g_mean_mag,bp_rp,dist_pc
356907010591651968,29.942954977587657,49.47839818520208,15.45446570409195,0.027947795,7.133802,0.5626054,64.70621625794708
358566001840147328,31.361877842876684,50.64308209240679,11.115697395122293,0.051493138,6.895321,0.6769538,89.96286642696953
386091996265106944,4.377524273205044,45.765678224737286,10.347789749853916,0.01573912,8.701095,0.685215,96.63899481665806
390900439790625664,8.62642539972443,47.915811059385526,20.973156259057745,0.023821838,7.257348,0.71238136,47.67999568820867
390973763472251392,7.689736898849545,47.529644787416586,20.108262899414846,0.14250647,8.38623,0.78689194,49.73079997025005
411601907281189504,17.777433589034587,55.1498128843095,23.884435517084235,0.11355732,4.288004,0.23993778,41.86827020821625
425040000962559616,12.285227381524425,57.81272812559009,168.83216034019418,0.1663396,3.3200667,0.8868861,5.923042138328477
426757197608443904,12.615999656153559,59.50163103379674,21.354934958773754,0.011002312,9.811787,1.2408981,46.827583503790834
429142347563713408,3.591399362773803,60.341808962516055,19.868577733543496,0.2551529,8.296218,0.93375254,50.3307289233759
432246852999712256,2.3119271823964596,65.57079382443335,11.805773709799697,0.011806345,9.326237,0.8647032,84.7043171062921
