phase,rv_keplerian_m_s,rv_circular_m_s
0.7846410684474123,44.26806251839728,44.26806251839728
0.7863105175292154,46.36519296539362,46.36519296539362
0.7879799666110184,48.45722195596413,48.45722195596413
0.7896494156928214,50.543919308930946,50.543919308930946
0.7913188647746244,52.625055429743945,52.625055429743945
0.7929883138564274,54.70040133574273,54.70040133574273
0.7946577629382304,56.76972868135099,56.76972868135099
0.7963272120200334,58.83280978320091,58.83280978320091
0.7979966611018364,60.88941764518461,60.88941764518461
0.7996661101836394,62.939325983430045,62.939325983430045
0.8013355592654424,64.9823092511985,64.9823092511985
0.8030050083472454,67.01814266370093,67.01814266370093
0.8046744574290484,69.04660222283057,69.04660222283057
0.8063439065108514,71.06746474180895,71.06746474180895
0.8080133555926544,73.08050786974255,73.08050786974255
0.8096828046744574,75.08551011608765,75.08551011608765
0.8113522537562604,77.08225087502039,77.08225087502039
0.8130217028380634,79.07051044970952,79.07051044970952
0.8146911519198665,81.05007007648928,81.05007007648928
0.8163606010016695,83.02071194892886,83.02071194892886
0.8180300500834725,84.98221924179816,84.98221924179816
0.8196994991652755,86.93437613492381,86.93437613492381
0.8213689482470785,88.8769678369356,88.8769678369356
0.8230383973288815,90.80978060889954,90.80978060889954
0.8247078464106845,92.73260178783491,92.73260178783491
0.8263772954924875,94.64521981011328,94.64521981011328
0.8280467445742905,96.54742423473621,96.54742423473621
0.8297161936560935,98.43900576648969,98.43900576648969
0.8313856427378965,100.31975627897235,100.31975627897235
0.8330550918196995,102.18946883749518,102.18946883749518
0.8347245409015025,104.04793772185012,104.04793772185012
0.8363939899833055,105.89495844894483,105.89495844894483
0.8380634390651085,107.73032779530168,107.73032779530168
0.8397328881469115,109.55384381941785,109.55384381941785
0.8414023372287146,111.36530588398455,111.36530588398455
0.8430717863105176,113.16451467796264,113.16451467796264
0.8447412353923206,114.95127223851246,114.95127223851246
0.8464106844741236,116.72538197277505,116.72538197277505
0.8480801335559266,118.48664867950305,118.48664867950305
0.8497495826377296,120.234878570538,120.234878570538
0.8514190317195326,121.96987929213265,121.96987929213265
0.8530884808013356,123.691459946115,123.691459946115
0.8547579298831386,125.39943111089259,125.39943111089259
0.8564273789649416,127.09360486229386,127.09360486229386
0.8580968280467446,128.7737947942453,128.7737947942453
0.8597662771285476,130.4398160392811,130.4398160392811
0.8614357262103506,132.09148528888377,132.09148528888377
0.8631051752921536,133.72862081365315,133.72862081365315
0.8647746243739566,135.35104248330165,135.35104248330165
0.8664440734557596,136.95857178647358,136.95857178647358
0.8681135225375626,138.55103185038647,138.55103185038647
0.8697829716193657,140.12824746029185,140.12824746029185
0.8714524207011687,141.69004507875349,141.69004507875349
0.8731218697829717,143.23625286474189,143.23625286474189
0.8747913188647747,144.76670069254118,144.76670069254118
0.8764607679465777,146.28122017046775,146.28122017046775
0.8781302170283807,147.77964465939797,147.77964465939797
0.8797996661101837,149.2618092911031,149.2618092911031
0.8814691151919867,150.72755098638953,150.72755098638953
0.8831385642737897,152.1767084730417,152.1767084730417
0.8848080133555927,153.6091223035669,153.6091223035669
0.8864774624373957,155.02463487273852,155.02463487273852
