SOURCE_ID,ra,dec,parallax,parallax_error,pmra,pmdec,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,ruwe
3826266006138524416,146.6799340293201,-3.2111085553168164,14.580917375211463,0.024257494,-16.662979714588257,57.23687961031693,0.02073751,0.16704458,7.402821,0.53357697,1.0248567
4086828580966652800,282.77348241841486,-18.186574785312033,11.48963511507818,0.021175861,-86.98628962447219,10.604638208796779,60.50164,0.30401745,8.959362,0.83188057,0.9428622
4008706733584941312,185.4542158864933,26.549061431695932,11.654456457757263,0.019855754,-12.465125614820254,-8.085065204758486,0.41346398,0.31770763,9.1465845,0.74728775,1.0758452
353456846182886016,32.786267384494934,47.551474559422246,6.936561271528667,0.014831937,-33.598090155834605,-36.5342697954614,-38.43973,0.24948826,9.933731,0.69524574,0.9286499
2087355209670285696,297.69981211042443,50.35547892001268,10.000805845258764,0.015822211,21.44331311596899,-15.241769288248555,-28.83099,0.14358604,7.8516293,0.5429692,0.96539706
1088289810240366080,117.83928739484327,62.82918618199217,6.729532653859343,0.016494095,3.3648390039013574,-15.914553769134987,25.13447,0.15930769,8.948726,0.5921259,1.0343553
4854070131251743744,48.45878091970713,-38.80958940455194,12.657616025472862,0.021233033,-37.38239360071628,-44.652083064863675,7.709451,0.18561411,6.8558064,0.23591423,0.9866934
416165533373060480,10.30268948035358,52.197537579134554,9.24196122858154,0.045166787,-36.61376699720044,-28.54427179219968,-15.538551,0.38577238,6.7368627,0.078529835,0.99076617
1415355929221675392,257.18481409849534,50.6891911123751,15.301391949264433,0.009905477,28.435622478730465,-28.48071430015703,8.081457,0.16174336,9.17323,0.8684521,0.9597951
2212296770381946624,347.83637686809766,67.04152821723052,7.207276756338828,0.011844121,31.614819020107795,-9.349642175144446,-0.23896159,0.36540434,9.218326,0.59371185,0.90009815
3560985942353379840,172.77105787369518,-14.49862881195716,7.143414346003231,0.01634981,-13.049290515833224,-24.980554275963826,49.47868,0.1726809,9.888663,0.79785633,1.0917163
228029335691931776,66.04659167241947,40.96048247146942,7.413151402030774,0.01878021,24.00094320907564,-56.405785622386446,34.26809,0.16490719,9.630079,0.70939255,1.0114449
2379409584176933504,346.20903276118446,-27.136085625134378,10.44560566191766,0.034469992,-18.57843162435584,-5.443402918945715,7.862926,0.27028358,6.9392877,0.2936926,1.0062758
983881319939008256,112.17063929833124,53.200600254862096,13.70665351097144,0.017951936,-4.296146068954908,-50.050300345990635,-58.222965,0.1447935,8.430016,0.6949024,1.0402954
4519906660447130880,287.03525072576315,21.779449244936455,10.121010632475667,0.018968409,-17.589185206682433,-38.18937053475031,-37.108234,0.11689056,7.1822,1.2111912,0.9969667
6507691776400963072,339.1393561018073,-51.53857947131637,6.88019066494997,0.016491452,-67.4864415924902,-60.92582653685698,60.454956,0.13676833,9.790562,0.8924341,1.116915
636646167678926720,135.93374851997058,20.06287466008295,8.405947233017962,0.035318382,15.623040791439946,-41.95051622818721,-6.468525,0.1426136,7.693822,0.651196,0.89063466
6889828451383572224,313.41618980345874,-11.654638881257648,7.262661616944006,0.018005082,13.384260538777266,7.488140861053455,8.300081,0.15851752,8.886949,0.639575,0.9151933
1158583478389533440,220.70272028564392,4.045947897014275,11.813485695364667,0.017208377,43.537377290646035,46.02997685793351,1.5415287,0.20930722,8.685217,0.6552801,1.003426
1190927159109415552,235.44773938766843,12.847513036651758,14.722101240267973,0.07480244,39.04505490347577,-2.9233813926988494,7.6888127,2.0355396,5.3139114,0.059902668,0.9145615
