specObjID,plate,mjd,fiberID,ra,dec,z,h_alpha_flux,h_alpha_flux_err,h_beta_flux,h_beta_flux_err,oiii_5007_flux,oiii_5007_flux_err,nii_6584_flux,nii_6584_flux_err,lgm_tot_p50,lgm_tot_p16,lgm_tot_p84,sfr_tot_p50
301785732651968512,268,51633,162,149.80119,-0.1401662,0.1247119,142.9137,3.157917,36.243,2.381284,167.8019,3.876113,156.7611,3.625741,10.94389,10.84617,11.04269,0.5538895
301786557285689344,268,51633,165,149.90198,-0.32174126,0.04679211,84.17003,2.21452,29.25913,1.859037,32.4342,1.90122,16.00216,1.29829,9.253987,9.186582,9.340679,-0.3857799
301787107041503232,268,51633,167,149.84503,-0.016458094,0.07280485,296.3441,3.555487,54.81047,2.210435,25.32078,2.14309,109.7421,2.335342,10.21284,10.12389,10.31049,0.3410714
301790955332200448,268,51633,181,149.61426,-0.42008804,0.03307227,383.0684,4.039808,82.12549,2.234496,64.20728,2.251056,86.59921,1.871896,9.600967,9.515525,9.717206,-0.1756673
301792879477549056,268,51633,188,149.75431,-0.32729451,0.06236521,245.2484,3.476918,71.41164,2.200413,51.98675,2.288727,73.50429,2.139085,9.811068,9.736313,9.903575,-0.09636353
301793978989176832,268,51633,192,149.76349,0.037069675,0.07287358,246.3837,3.548798,51.47771,2.417543,17.00955,2.254285,79.05904,2.421192,10.19546,10.1175,10.28374,0.3767516
301795903134525440,268,51633,199,149.60534,-0.3370553,0.03283368,137.4945,2.686824,31.62639,2.196714,46.03626,2.496699,39.63854,1.887835,9.314187,9.21528,9.417759,-0.9349546
301796727768246272,268,51633,202,149.19062,-1.2468555,0.1262092,575.7731,6.029547,158.175,3.483049,118.9729,3.661873,185.7486,3.326796,10.14131,10.08545,10.21603,0.6833784
301797002646153216,268,51633,203,149.18779,-0.98802107,0.1060983,129.132,2.901147,27.05155,2.075893,19.5474,2.15185,65.04456,3.632136,10.31385,10.22147,10.41269,0.2024165
301797827279874048,268,51633,206,149.10248,-0.9370189,0.09104228,89.06319,3.911752,19.6135,3.189337,36.67346,4.071484,114.1237,3.95486,10.84816,10.7549,10.93915,-0.3880879
301801950448478208,268,51633,221,149.37758,-0.31898332,0.08773529,175.117,2.552213,38.54222,1.842696,9.870459,1.680462,58.95715,1.733619,10.11636,10.03459,10.20959,0.2700846
301803049960105984,268,51633,225,149.45645,-0.21093188,0.03294319,256.5103,6.496909,41.24131,4.135423,76.52338,5.475633,286.9717,6.646867,10.10401,9.990595,10.22629,-0.877679
301803324838012928,268,51633,226,149.57615,0.10001247,0.07309938,264.6151,3.338406,48.15978,2.010042,16.58894,1.884044,99.22512,2.167006,10.23922,10.14253,10.33669,0.2101538
301803599715919872,268,51633,227,149.41685,0.00042866106,0.03540421,172.9157,2.483244,46.78944,1.842773,44.59795,1.881239,32.95068,1.327094,9.44934,9.375734,9.540214,-0.3937305
301804149471733760,268,51633,229,149.4628,-0.23991611,0.08727632,165.7901,2.595085,46.65839,1.983075,9.749538,1.790183,77.06866,2.017079,10.10968,10.02173,10.19889,0.04008924
301804424349640704,268,51633,230,149.45614,-0.26945756,0.08184298,997.2265,7.995161,227.9782,3.824137,66.70953,2.879372,338.4266,3.877125,10.28082,10.19443,10.40896,0.7228743
301804974105454592,268,51633,232,149.42403,-0.35489277,0.08852571,71.63791,3.880672,22.73956,3.081226,23.49912,3.144329,64.94694,3.547449,11.17448,11.08526,11.25917,-0.9099171
301805523861268480,268,51633,234,149.55621,-0.38668445,0.08105936,148.3746,2.312036,34.0713,1.750149,12.26288,1.622701,48.14116,1.638552,9.949254,9.869304,10.04167,0.06903561
301807722884524032,268,51633,242,148.96589,-0.99283568,0.08443944,160.1712,2.497444,41.82759,2.020365,21.72045,2.122846,52.5919,1.708253,9.782548,9.712235,9.877737,0.04763459
301807997762430976,268,51633,243,148.99469,-1.0355868,0.1082038,89.60113,6.339738,28.79672,3.651302,40.36829,3.683533,85.85163,4.28018,11.31508,11.22421,11.40173,-0.9219724
301809921907779584,268,51633,250,148.85391,-1.1688751,0.06298586,74.40677,2.359927,14.76263,1.685341,9.732224,1.795488,21.95701,1.53596,9.808343,9.716715,9.908544,-0.2585106
301810196785686528,268,51633,251,148.8667,-1.0917401,0.03175354,116.0829,2.273707,41.83756,2.203376,59.95945,2.493159,13.21246,1.299782,8.727359,8.677828,8.7924,-0.5804279
301810746541500416,268,51633,253,149.03144,-0.95566658,0.08471707,176.8644,2.634737,42.62727,2.101357,10.18762,1.766702,54.91368,1.745443,9.945146,9.874908,10.03966,0.2424469
301811021419407360,268,51633,254,149.04239,-0.74986142,0.06583685,128.626,2.379492,31.30098,1.767862,12.82838,1.876159,41.70224,1.785374,9.722721,9.634166,9.817298,-0.3279165
301811846053128192,268,51633,257,148.96402,-1.1999843,0.1065858,452.1491,4.77065,106.6274,2.865864,19.50641,2.19816,152.4541,3.387944,10.2208,10.13201,10.33565,0.5850331
301812120931035136,268,51633,258,148.97967,-0.93709546,0.09047463,83.55087,3.337761,14.64364,2.522751,17.86054,3.531179,56.66893,3.25496,11.05066,10.95524,11.14357,-0.2292903
301813220442662912,268,51633,262,149.26413,0.019038894,0.1248814,67.51923,2.610894,13.35545,2.132493,29.34431,2.512367,50.36454,2.626999,10.95852,10.8579,11.05976,0.2717105
301813495320569856,268,51633,263,149.21884,0.098946696,0.07429044,158.2941,2.455958,47.85605,1.922463,33.96792,1.896935,38.01976,1.381449,9.989741,9.49704,10.31453,-0.7761685
301814594832197632,268,51633,267,149.30007,-0.42428467,0.08885787,168.2825,3.431593,42.8634,2.590185,59.6338,3.105614,125.3666,3.240974,10.69727,10.60382,10.79473,0.2024981
301814869710104576,268,51633,268,149.31112,-0.31051183,0.08841926,228.1027,3.626266,49.10869,2.618012,45.32411,3.190973,143.4684,3.199913,10.66387,10.56991,10.75983,0.2178858
301817893367080960,268,51633,279,149.255,-0.1600397,0.08886553,202.9576,2.839118,46.39075,2.054942,10.0248,1.832622,75.33525,1.979458,10.05734,9.967677,10.14985,0.2086849
301818443122894848,268,51633,281,148.82384,-1.2450237,0.02067165,57.00282,1.6882,21.05913,1.990714,25.44332,1.940134,10.254,1.118869,8.469623,8.409707,8.553521,-1.080132
301818992878708736,268,51633,283,148.497,-1.0517803,0.08371435,294.304,3.053771,88.26539,2.216272,102.2005,2.461144,58.83124,1.434553,9.460648,9.39938,9.556843,0.1131526
301820092390336512,268,51633,287,148.59379,-1.2570639,0.03738691,114.8586,2.268048,28.01251,2.007468,12.20727,1.969405,28.12811,1.981932,9.707326,9.605056,9.820189,-0.6015151
