id,ra,dec,x,y,use_phot,flag_eazy,flag_star,flag_artifact,flag_nearbcg,nusefilt,z_phot,z_phot_chi2,z025,z160,z500,z840,z975,z_spec,mu,mu_low_68,mu_high_68,flux_radius,iso_area,use_aper,f_f090w,e_f090w,w_f090w,f_f115w,e_f115w,w_f115w,f_f150w,e_f150w,w_f150w,f_f200w,e_f200w,w_f200w,f_f277w,e_f277w,w_f277w,f_f356w,e_f356w,w_f356w,f_f444w,e_f444w,w_f444w
34574,3.632832,-30.38205,3520.408,7676.216,1,1,0,0,0,22,6.739472,10.22718,0.640111,1.526322,5.303296,6.751444,13.7303,,1.356026,1.338622,1.369274,0.1362885,0.008,0.32,0.4576753,0.3326306,0.2046764,0.5241626,0.3076677,0.3150897,0.5171865,0.2564821,0.6025099,0.05696348,0.2580577,0.3612912,0.5838659,0.2229532,0.3242967,0.9964825,0.2037858,0.2935417,0.481154,0.3204332,0.1175975
34589,3.602167,-30.38203,5901.232,7678.218,1,1,0,0,0,27,7.922668,24.19794,0.6661428,2.176281,7.890538,9.235566,10.47179,,1.889164,1.832358,1.92338,0.1124374,0.0256,0.32,0.002680167,0.1815229,0.3819173,0.04043858,0.1819559,0.5006173,0.4633058,0.1513164,0.9619365,0.1614775,0.1443443,0.6416996,0.4172639,0.1206787,0.6151048,0.3872832,0.1006236,0.6690498,0.7194728,0.1715044,0.2281198
34601,3.548438,-30.38225,10072.81,7658.339,1,1,0,0,0,23,10.48859,42.01326,9.295693,9.654244,10.40887,10.66568,10.92076,,2.274264,2.272909,2.34669,0.4918023,0.0752,0.32,0.1163622,0.1721954,0.3875253,0.2057339,0.2327145,0.2794488,1.435471,0.1932378,0.5385738,2.049188,0.1888316,0.3423679,1.51348,0.1312594,0.4747446,1.167838,0.1069235,0.541031,1.072486,0.1758388,0.1981502
34618,3.571725,-30.38197,8264.806,7683.399,1,1,0,0,0,27,6.77449,38.75872,0.406334,2.105769,6.755597,11.64816,18.65326,,3.717439,3.368795,3.750121,0.1424615,0.008,0.32,0.003390468,0.1953539,0.6662423,-0.08048896,0.2780781,0.4330605,0.02659856,0.322908,0.4267808,0.4368576,0.3197241,0.2642558,0.7911819,0.1971399,0.4656989,0.4509364,0.1537939,0.5786605,0.3761458,0.4533731,0.0659547
34621,3.629864,-30.38196,3750.821,7683.808,1,1,0,0,0,25,7.891312,13.34711,0.4782558,1.951588,6.970339,10.87672,18.17284,,1.38098,1.360091,1.392413,0.1438043,0.0096,0.32,-0.3274816,0.3046937,0.2343159,0.193537,0.2791375,0.3677039,0.4878812,0.2320329,0.7071567,0.1546716,0.2315949,0.4308934,0.6104317,0.206555,0.3629404,0.6650242,0.1869009,0.335221,0.755974,0.3001141,0.1287766
34645,3.558623,-30.38194,9281.999,7686.289,1,1,0,0,0,26,13.72519,36.522,0.4625597,7.87238,13.30534,14.83893,16.39304,,3.767901,3.631245,3.827201,0.1546638,0.0096,0.32,0.1504458,0.224075,0.5858096,0.0142279,0.3688019,0.2848153,0.1820698,0.3822008,0.3524086,0.7056454,0.2208439,0.6407253,1.032764,0.1842504,0.6167432,0.2990938,0.1502575,0.7012885,0.4545537,0.2490675,0.2528078
34654,3.531706,-30.38198,11371.89,7681.476,1,1,0,0,0,20,6.183753,18.07387,6.104035,6.14196,6.186768,6.245087,6.477167,,1.628062,1.624116,1.656885,0.1520145,0.16,0.32,1.316741,0.2216752,0.4645017,2.546788,0.2668955,0.4220318,2.517666,0.2182779,0.8384716,2.438376,0.2126836,0.5361083,2.550219,0.1887151,0.4562326,3.369434,0.1532627,0.5230871,2.889618,0.2555637,0.1863393
34655,3.625287,-30.38194,4106.225,7685.647,1,1,0,0,0,26,11.66518,24.58658,0.5371994,3.916372,11.45307,12.18523,12.71095,,1.43017,1.407709,1.435266,0.1373961,0.0496,0.32,0.2172168,0.2208921,0.3838657,0.1338558,0.2609747,0.3622004,0.3937399,0.2160564,0.7022503,0.8443633,0.2150382,0.4303359,1.014941,0.1646568,0.491766,1.022061,0.1371649,0.5358948,0.7851363,0.2331408,0.1837318
34659,3.546561,-30.38195,10218.54,7685.344,1,1,0,0,0,22,6.028684,15.45312,5.890844,5.943159,6.011874,6.052504,6.082895,,2.129828,2.116235,2.191253,0.1206853,0.0688,0.32,0.429797,0.2183285,0.3197372,1.120561,0.2346345,0.3646166,0.7483879,0.1930475,0.7157672,0.7386497,0.1869828,0.4631376,1.021667,0.1508877,0.4765236,1.356751,0.1243945,0.5301969,1.588751,0.2032526,0.1967084
34686,3.6083,-30.38191,5425.085,7688.581,1,1,0,0,0,27,11.92074,33.29768,10.66314,11.3144,11.8936,12.6539,14.20065,,2.04117,1.983478,2.073017,0.607229,0.0656,0.32,1.51242,1.113148,0.4514699,0.9563857,1.362045,0.3971532,3.023879,1.104141,0.8031049,4.888884,1.042809,0.546543,5.999667,0.80018,0.6219244,3.060352,0.6647698,0.6814249,2.96808,1.165189,0.2196965
34696,3.626316,-30.3819,4026.322,7689.096,1,1,0,0,0,25,7.143426,46.65676,7.069602,7.114753,7.169435,7.229261,7.24265,,1.409407,1.387525,1.408921,0.1214503,0.1328,0.32,0.3419679,0.212381,0.3344064,2.48068,0.2308339,0.3728316,2.849701,0.1920199,0.7159782,3.024692,0.1914246,0.4373304,2.579093,0.1496463,0.4794594,3.115181,0.12984,0.4816311,5.550713,0.2123053,0.178429
34748,3.603657,-30.38192,5785.586,7687.972,1,1,0,0,0,27,7.934585,27.97417,7.875948,7.90114,7.927979,7.963161,7.985795,,1.840045,1.779562,1.883081,0.5480177,0.0992,0.32,0.1134372,0.1671992,0.4110312,0.3465731,0.189432,0.4217379,0.7637804,0.1529736,0.8594018,0.9730045,0.1492117,0.5483227,0.9760248,0.1126702,0.6443221,1.268965,0.09630147,0.6669648,2.598931,0.1621808,0.2329299
34749,3.603825,-30.38189,5772.491,7690.48,1,1,0,0,0,27,7.904089,27.42058,7.874472,7.895368,7.911742,7.92412,7.934412,,1.835087,1.776661,1.872002,0.268095,0.5264,0.48,0.2762185,0.2619768,0.4244276,1.653875,0.325102,0.3750694,2.868697,0.267021,0.7600031,3.574123,0.2542985,0.5047016,4.485979,0.1822654,0.6455644,6.976263,0.1554621,0.6536474,12.24747,0.2506055,0.2287399
34750,3.548585,-30.38179,10061.39,7699.48,1,1,0,0,0,23,10.7157,24.29419,0.3213631,1.549472,9.061541,11.20156,13.26924,,2.373977,2.368092,2.455073,0.1413094,0.032,0.32,0.1683103,0.2399934,0.3543256,0.06973352,0.2933887,0.312263,0.656209,0.2499776,0.5715907,0.647482,0.2341175,0.3955784,0.7029494,0.1792206,0.4522756,0.8932761,0.1397412,0.5625713,0.6099985,0.2362294,0.1949909
34762,3.564606,-30.38178,8817.503,7700.823,1,1,0,0,0,26,6.71473,52.2171,1.111559,4.820451,16.55353,19.0746,19.78325,,4.041693,3.736884,4.125097,0.2457819,0.0144,0.32,-0.1911151,0.3757983,0.7077722,-1.038761,0.5919719,0.3756705,-0.130756,0.71786,0.3394767,-0.449483,0.4112464,0.6279109,1.038383,0.4020643,0.4401394,1.580732,0.2639636,0.7722192,0.3232099,0.4633273,0.248261
34775,3.61818,-30.38174,4658.007,7704.171,1,1,0,0,0,26,6.672885,34.32177,0.3116423,1.825721,6.000603,10.06379,17.71367,,1.511925,1.484415,1.533817,0.1030003,0.0064,0.32,0.1194088,0.1372752,0.6632495,0.3721956,0.2058002,0.3886653,0.2692995,0.1710585,0.7475814,0.4571275,0.1703241,0.457729,0.3351177,0.1348001,0.4896199,0.3680779,0.1088512,0.5678327,0.3181781,0.1945166,0.1761283
34815,3.565473,-30.3817,8750.218,7707.692,1,1,0,0,0,26,6.726896,21.30019,0.7951196,4.47751,6.760916,13.57862,19.3719,,3.72619,3.385519,3.799346,0.1137622,0.0096,0.32,-0.1097815,0.1670098,0.7068163,0.2131252,0.2702099,0.3556265,-0.4183418,0.3242635,0.328156,0.245375,0.1833829,0.622833,0.06012361,0.179894,0.4336456,0.8303813,0.1360681,0.5731967,0.4462876,0.2074649,0.2442206
34823,3.50943,-30.38174,13101.45,7702.111,1,1,0,0,0,15,8.266062,20.52156,1.705859,7.305275,8.212893,9.144252,10.61873,,1.37554,1.361951,1.381168,0.3314708,0.0256,0.32,-0.1727888,0.1784158,0.3609744,0.3824287,0.1962969,0.3927557,0.7790706,0.2358339,0.3615904,0.3523168,0.1871141,0.3486818,0.6512593,0.1594619,0.3216674,0.2946592,0.1442134,0.2974114,0.5534582,0.120181,0.4241825
34875,3.534548,-30.38161,11151.25,7714.998,1,1,0,0,0,20,13.14697,22.42542,1.410993,10.2428,12.72896,13.99308,14.84375,,1.732295,1.728835,1.765685,0.1483104,0.0064,0.32,-0.4392883,0.243111,0.4821061,-0.02706369,0.2997246,0.4177471,0.1603962,0.2477885,0.8122242,0.8974105,0.2389876,0.5300298,0.9592339,0.2118816,0.4517971,0.4574113,0.1684226,0.5407254,0.8856918,0.2821873,0.1907911
34882,3.514107,-30.38161,12738.29,7714.549,1,1,0,0,0,13,7.72946,9.168801,0.1615366,1.475844,6.96595,7.871724,8.43205,,1.414995,1.404564,1.42923,0.1365554,0.0272,0.32,0.0531472,0.2496291,0.3274542,1.041998,0.2400977,0.4661985,0.5325022,0.2636694,0.5136977,0.9059741,0.219721,0.4490524,0.6744421,0.1957568,0.3790401,0.6166748,0.1923927,0.2967492,0.7541128,0.1617066,0.4160702
34884,3.632883,-30.38159,3516.398,7717.203,1,1,0,0,0,22,6.874743,19.91351,0.1960002,1.788097,6.733028,7.132747,15.33925,,1.354156,1.336712,1.368108,0.1144915,0.0064,0.32,0.1394008,0.28393,0.2039173,0.3238544,0.2604955,0.3190673,0.4692146,0.2179684,0.6055862,0.2515399,0.216733,0.3718138,0.6169178,0.1942541,0.310109,0.6837607,0.1772104,0.2817889,0.3514837,0.2750199,0.1158856
34887,3.611952,-30.38159,5141.5,7717.492,1,1,0,0,0,26,6.396998,21.47469,0.5929273,5.513154,7.876675,9.375591,11.93621,,1.710795,1.672506,1.73479,0.1017992,0.0064,0.32,0.06565972,0.1561664,0.5418724,0.1304793,0.1998944,0.4355892,0.419623,0.1666952,0.8323625,0.1687199,0.1614874,0.5383866,0.1566862,0.1320903,0.5391487,0.3391676,0.1078811,0.6112343,0.393242,0.1873895,0.200661
34896,3.606439,-30.38156,5569.557,7720.156,1,1,0,0,0,27,6.668541,16.36878,0.2226966,1.692734,6.567147,7.74897,10.44951,,1.792897,1.744261,1.822772,0.2011075,0.0304,0.32,0.425669,0.3188191,0.4321183,0.3581456,0.3824517,0.3954979,0.5812966,0.31458,0.776811,0.4457313,0.2985394,0.5235851,0.6502553,0.2262942,0.6105519,1.145262,0.1941393,0.6273214,0.8756894,0.3348464,0.2088725
34905,3.622567,-30.38191,4317.389,7689.082,1,1,0,0,0,26,6.447495,16.75062,6.249421,6.321454,6.418613,6.494084,6.545411,,1.445945,1.42138,1.461448,0.197279,0.0528,0.32,0.3750184,0.1377645,0.6054361,0.5577034,0.202139,0.3703814,0.5739298,0.1666977,0.7237197,0.8757368,0.1668654,0.4384393,0.6778487,0.132027,0.469241,1.406517,0.1025571,0.5880812,0.8279142,0.1854631,0.1781186
34906,3.622594,-30.38165,4315.264,7711.634,1,1,0,0,0,26,6.537721,56.97265,6.486825,6.517008,6.546718,6.566004,6.575274,,1.44428,1.418081,1.456456,0.1648541,0.4672,0.48,1.542304,0.2253935,0.5733855,4.45598,0.3262277,0.3724855,5.654799,0.2754187,0.7143635,6.297573,0.2722008,0.4404977,8.556257,0.212962,0.4728724,17.07806,0.16397,0.5875754,12.28183,0.2801945,0.1829802
34933,3.557609,-30.38153,9360.775,7723.396,1,1,0,0,0,26,14.94123,18.62586,1.143728,4.890608,14.38944,15.53262,16.42565,,3.905961,3.781803,4.02783,0.4020456,0.056,0.32,0.5923213,0.6573595,0.6238757,0.871684,0.9056203,0.43293,-0.7917833,1.059172,0.4205883,1.505675,0.6393941,0.700593,3.782052,0.591122,0.5491965,2.525234,0.5322206,0.5123257,3.074649,0.8197519,0.2139046
34942,3.630674,-30.38148,3687.938,7726.774,1,1,0,0,0,22,13.1739,22.98001,1.123075,4.011936,12.12879,13.96434,15.5477,,1.381029,1.362376,1.389028,0.2814487,0.0352,0.32,-0.701162,0.5709308,0.2348114,-0.5350494,0.537581,0.3488223,0.4352658,0.4346143,0.7091926,1.081834,0.4346236,0.4304856,1.254645,0.3786844,0.3799349,1.414242,0.3455352,0.3450857,2.197659,0.5370677,0.1414846
34946,3.521292,-30.38148,12180.45,7726.126,1,1,0,0,0,21,7.27737,17.35973,0.8278689,7.063399,7.35731,9.292656,10.02557,,1.493108,1.480708,1.50626,0.2700696,0.0576,0.32,0.09671419,0.6245546,0.1666013,0.8742499,0.5040537,0.3368772,1.54497,0.4090777,0.6796633,1.438386,0.3937967,0.4452195,2.089176,0.3912265,0.3022322,1.959127,0.3515835,0.2830008,3.327763,0.521356,0.1274769
34976,3.591531,-30.38141,6727,7734.5,1,1,0,0,0,27,6.744296,37.36767,0.4178859,1.357822,5.368542,6.855431,8.129079,,2.642492,2.504149,2.708617,0.1105322,0.0048,0.32,0.02734317,0.1667094,0.4134497,0.5007359,0.2145541,0.3287576,0.3490489,0.1749663,0.6569325,0.2303815,0.1610999,0.4703829,0.4495783,0.1359708,0.4424149,0.4813097,0.1100417,0.5108037,0.3654136,0.1984994,0.1554911
34977,3.586033,-30.38142,7153.928,7732.765,1,1,0,0,0,27,13.58495,17.9187,1.053684,4.424848,13.51965,15.06748,16.66825,,3.508864,3.2676,3.5126,0.3346929,0.0288,0.32,-0.1592535,0.4786113,0.4987549,0.6923659,0.7438311,0.2719634,0.5181863,0.6290765,0.5052804,1.980197,0.5740862,0.3682969,2.021153,0.4934886,0.3339465,1.525869,0.3737135,0.4403531,1.920081,0.7219057,0.1168889
34985,3.605051,-30.38145,5677.297,7730.353,1,1,0,0,0,27,7.909119,45.27343,7.837289,7.877768,7.938914,8.01754,8.091066,,1.798803,1.745442,1.844988,0.3753606,0.1056,0.32,-0.1821565,0.2776422,0.4208898,2.230279,0.3305549,0.3910736,2.988452,0.273417,0.7595819,2.461035,0.2605161,0.5078899,1.792207,0.1895298,0.6429285,2.289518,0.1609002,0.6746086,2.00702,0.2787221,0.2226782
35015,3.585987,-30.38134,7157.497,7740.503,1,1,0,0,0,27,6.753764,17.4201,1.034049,4.387521,13.71897,18.70429,19.74424,,3.303328,3.062259,3.308328,0.1200349,0.0064,0.32,-0.08973123,0.1812251,0.4996719,-0.4454257,0.2816438,0.2724754,0.1319218,0.2350236,0.5199779,0.1057693,0.2172618,0.3693636,0.4698196,0.1873297,0.3328791,0.7037942,0.1425403,0.4347826,0.2064447,0.2747656,0.1158986
35029,3.534464,-30.38136,11157.79,7738.082,1,1,0,0,0,20,14.99017,7.683758,0.8676066,4.756394,14.48872,15.70722,17.03952,,1.748824,1.746934,1.785553,0.2879632,0.024,0.32,-0.4614207,0.5984134,0.4844572,0.062214,0.7338646,0.4242601,-0.0244528,0.6022856,0.8370268,1.727561,0.5889953,0.5312923,2.641089,0.5251638,0.4477612,1.854549,0.4158219,0.5400935,1.555862,0.7139425,0.1814733
35032,3.634681,-30.38136,3376.796,7737.921,1,1,0,0,0,22,6.473571,16.31104,0.8862689,6.189465,6.416289,6.583201,7.671251,,1.340354,1.323566,1.345347,0.2139161,0.0496,0.32,0.2910387,0.6181001,0.1472258,2.693829,0.5277584,0.2659729,1.542845,0.4407221,0.5068252,1.311035,0.4400209,0.3086413,1.42414,0.3586751,0.311227,2.214152,0.3318594,0.274928,2.025698,0.5097228,0.1154289
35067,3.550159,-30.3813,9939.167,7743.824,1,1,0,0,0,23,6.640347,19.92257,0.4679257,3.489415,7.026728,16.40836,19.31398,,2.628505,2.595915,2.722517,0.123178,0.008,0.32,0.2167826,0.2445876,0.3134908,0.1101667,0.308896,0.2588659,0.1438939,0.2536268,0.5102575,-0.1289611,0.2503305,0.3179547,0.4029792,0.1749075,0.43637,0.5582583,0.1419915,0.5007191,0.5549942,0.2308447,0.187644
35077,3.564803,-30.38153,8802.254,7722.728,1,1,0,0,0,26,7.055706,40.18926,5.194857,6.997417,7.111454,7.233308,7.312389,,3.912089,3.603957,4.03993,0.3655576,0.0176,0.32,0.1613208,0.1273949,0.708009,0.5433834,0.2002322,0.3774692,0.7077594,0.2399798,0.3492047,0.1982014,0.1397656,0.6249452,0.7980319,0.1731802,0.2727248,0.3777942,0.09177649,0.7343547,0.6558922,0.1640683,0.2276013
35112,3.615936,-30.38121,4832.168,7752.157,1,1,0,0,0,26,6.726337,21.73934,0.2751041,2.139313,6.881841,8.926341,10.80751,,1.548095,1.517658,1.56801,0.1182026,0.0096,0.32,0.1075908,0.1745878,0.6168145,0.2856882,0.2495149,0.3977362,0.6172976,0.206456,0.7719927,0.3971458,0.2066047,0.4679517,0.07032792,0.1771606,0.4264085,0.6332565,0.1385804,0.5269919,0.5073109,0.2420752,0.1710656
35163,3.513435,-30.38113,12790.5,7757.494,1,1,0,0,0,14,9.228359,8.566369,0.3406166,1.961398,7.504495,11.39727,17.24978,,1.419978,1.408054,1.432052,0.1017214,0.0064,0.32,0.003539422,0.1935054,0.3626364,0.09033982,0.2069077,0.4177443,0.4302031,0.2271364,0.4606494,0.1791301,0.1880891,0.4077835,0.4677297,0.175237,0.3147632,0.2919298,0.1579696,0.2929115,0.470943,0.1418166,0.3599851
35180,3.561938,-30.38111,9024.637,7760.545,1,1,0,0,0,26,14.88933,31.57456,0.4630538,2.92461,13.1419,16.38594,18.7169,,4.310907,3.8904,4.408821,0.2492072,0.0144,0.32,-0.01542693,0.4492498,0.7029142,1.593731,0.7498727,0.3322838,-0.9237836,0.8880348,0.3148505,0.8390689,0.4878544,0.6332816,2.50104,0.4045119,0.6171539,0.8555756,0.3223314,0.7350189,1.675165,0.5643629,0.2374884
35182,3.513245,-30.38109,12805.25,7761.119,1,1,0,0,0,14,6.65135,7.333914,0.7001012,3.204163,9.86482,17.02824,19.47094,,1.411057,1.396936,1.417278,0.1871127,0.0112,0.32,-0.4292119,0.3511325,0.3592271,-0.226692,0.3658688,0.4357793,0.0933463,0.4114057,0.457991,0.1743271,0.3409524,0.4047836,0.4180214,0.2824337,0.3952356,0.9474681,0.2569012,0.3612471,1.007184,0.2274004,0.4566776
35201,3.576519,-30.38108,7892.57,7763.381,1,1,0,0,0,27,7.108357,33.12303,7.004024,7.051236,7.118054,7.200422,7.268251,,3.786469,3.454724,3.780105,0.09612864,0.0464,0.32,0.1767938,0.1151432,0.910215,1.064564,0.2627503,0.2302186,1.129846,0.2176696,0.4457707,1.018967,0.2164289,0.2737093,0.8054412,0.2203695,0.1768869,1.035681,0.1202029,0.4495896,1.616793,0.302816,0.07016883
35235,3.552165,-30.381,9783.489,7770.491,1,1,0,0,0,26,6.706543,25.48258,0.1594693,2.266508,5.888578,13.63766,19.17113,,3.311087,3.267695,3.420565,0.1200199,0.0064,0.32,0.2598208,0.2218058,0.374385,0.07756697,0.3114742,0.2500495,-0.006454063,0.254855,0.4963226,0.3151619,0.2414716,0.3356073,0.3660303,0.1831171,0.391007,0.8636405,0.1476765,0.454639,0.2121673,0.2456496,0.162747
35237,3.550167,-30.38102,9938.548,7768.694,1,1,0,0,0,23,6.696009,17.87637,0.1137315,0.5967662,4.014931,6.73776,9.468401,,2.714693,2.692763,2.799859,0.1066402,0.032,0.32,0.4213842,0.219745,0.2823906,0.5088193,0.262818,0.2600064,0.3814671,0.2156037,0.5134071,0.6573416,0.2139173,0.3165887,0.5405568,0.1395076,0.4987359,0.5751767,0.1148918,0.5560777,0.4607438,0.1888453,0.2038717
35259,3.619143,-30.38097,4583.165,7773.177,1,1,0,0,0,26,7.276167,10.47256,0.8764257,7.005986,7.305613,8.09181,9.89228,,1.488596,1.461722,1.502782,0.1018707,0.0096,0.32,-0.2102459,0.1413084,0.6606443,0.5276553,0.211535,0.38828,0.39234,0.1751652,0.7524787,0.4198807,0.1751448,0.4568861,0.4252725,0.141289,0.470397,0.3424525,0.110473,0.581858,0.3995045,0.1934256,0.1879995
35268,3.571777,-30.38095,8260.723,7775.574,1,1,0,0,0,27,6.662545,19.29456,0.1146571,0.8988326,5.494397,6.591938,6.939547,,3.439398,3.128216,3.529153,0.09893935,0.0112,0.32,0.2128928,0.1590278,0.6031146,0.3777144,0.3301274,0.184327,0.7333254,0.2723404,0.3599217,0.6109748,0.249857,0.2595745,0.5243831,0.2647814,0.1548635,0.5812244,0.155866,0.3379627,0.1493649,0.3060387,0.08683092
35302,3.618984,-30.38088,4595.508,7781.502,1,1,0,0,0,26,12.51687,17.59628,0.3118324,3.054337,12.32403,13.4981,14.50123,,1.503782,1.47947,1.522023,0.09137163,0.0064,0.32,0.05252671,0.13314,0.6648212,0.1609514,0.1998426,0.3886443,-0.06861715,0.1653338,0.7545445,0.6063834,0.1655819,0.4566629,0.4144202,0.1318398,0.4826223,0.2764011,0.1087095,0.5368006,0.0942706,0.1892859,0.1753746
35303,3.574115,-30.3809,8079.233,7780.028,1,1,0,0,0,27,6.767953,34.69473,0.3848167,1.224076,5.640511,6.861284,8.553707,,3.509406,3.193892,3.592708,0.3272913,0.024,0.32,0.427515,0.4687874,0.8077888,1.664258,0.9755716,0.2456617,2.308422,0.8054344,0.4789339,1.087831,0.7919201,0.3007365,3.879172,0.6823038,0.2714389,2.16283,0.478884,0.4166916,1.775572,0.9277659,0.1099649
35315,3.525816,-30.38087,11829.24,7781.325,1,1,0,0,0,20,8.074885,4.677271,0.1485325,1.897178,8.134777,9.629611,11.00068,,1.580545,1.572904,1.601436,0.1221594,0.0128,0.32,0.08792247,0.2523529,0.2575756,0.3622717,0.2497605,0.3463218,0.608247,0.2045446,0.6861696,0.6075468,0.1966494,0.4506457,0.4860743,0.1570897,0.4731554,0.5107888,0.1422169,0.4365604,0.4978487,0.209862,0.1985796
35337,3.626467,-30.38085,4014.575,7784.024,1,1,0,0,0,26,8.244362,26.73297,0.03862239,0.1673111,8.099673,8.357314,9.39486,,1.405525,1.386111,1.412839,0.1945622,0.048,0.32,-0.01437451,0.3913552,0.2648773,1.199817,0.3819627,0.3662277,1.785158,0.3164041,0.7092334,1.768244,0.3166186,0.4299456,1.443763,0.2439004,0.4854449,1.066133,0.2188268,0.4560489,1.59206,0.3445139,0.1822446
35354,3.569182,-30.38083,8462.201,7785.889,1,1,0,0,0,27,6.12533,13.58765,0.08215668,1.980349,5.972143,6.203722,6.473516,,3.536379,3.179885,3.551527,0.2835416,0.0304,0.32,0.5147982,0.1273346,0.7086802,0.2754654,0.1987891,0.3829695,0.7071925,0.24813,0.3266412,0.5570822,0.1389763,0.6320633,0.3989971,0.121935,0.5501286,0.5730755,0.09212505,0.7288082,0.3636716,0.2469033,0.100501
35358,3.537096,-30.38082,10953.46,7786.662,1,1,0,0,0,21,6.786904,15.7591,0.262567,1.087647,4.443819,7.866421,11.59115,,1.820882,1.821642,1.866852,0.1578836,0.0144,0.32,-0.09190281,0.2627334,0.4412259,0.4962514,0.307026,0.4255469,0.6295547,0.2531721,0.8316603,0.4731868,0.2455922,0.5364901,0.8238679,0.2134634,0.4757983,0.5808086,0.1728788,0.5485724,0.3384312,0.2886271,0.1949389
35365,3.568787,-30.38081,8492.88,7787.864,1,1,0,0,0,27,6.957893,28.61463,0.2455259,5.482555,6.886894,8.016109,10.0572,,3.575901,3.236205,3.710807,0.1295076,0.0128,0.32,0.4197422,0.1585448,0.7143648,0.4408161,0.2897892,0.2816216,0.6170804,0.299608,0.3501091,0.3463544,0.1732532,0.6355663,0.1477027,0.2798641,0.1631953,0.522895,0.1117881,0.7734969,0.6178187,0.1967301,0.2473794
35387,3.620865,-30.38077,4449.496,7791.499,1,1,0,0,0,26,6.669155,21.27184,0.3117867,1.628409,7.067904,10.70922,14.82235,,1.459527,1.438883,1.47289,0.1018024,0.0064,0.32,-0.0108782,0.1519784,0.58169,0.3067765,0.2157519,0.3801476,0.2496784,0.1791185,0.732927,0.3904899,0.1794973,0.4430355,0.4462633,0.1443294,0.4591172,0.3706936,0.1149002,0.5478222,0.2845058,0.2017888,0.1759311
35388,3.606455,-30.38098,5568.321,7772.937,1,1,0,0,0,27,7.931282,16.28161,7.877387,7.901167,7.92381,7.96125,7.979812,,1.775373,1.723734,1.809952,0.4040847,0.32,0.48,-0.04448711,0.251067,0.462115,4.562888,0.3203549,0.3862675,7.219025,0.2766401,0.7080691,6.438994,0.2601155,0.4823808,5.342107,0.1871003,0.6126312,6.552978,0.1553979,0.6541874,8.189801,0.257171,0.2172097
35389,3.606562,-30.38091,5559.986,7779.309,1,1,0,0,0,27,7.927282,17.60541,7.862557,7.892996,7.920993,7.960383,7.983394,,1.77281,1.724027,1.81583,0.3374626,0.472,0.48,-0.0731547,0.2511415,0.4618411,3.476752,0.3286508,0.367013,5.406715,0.276274,0.7099471,5.486504,0.2611617,0.4785236,5.764726,0.1922375,0.5803261,8.592011,0.1608046,0.6109359,11.13921,0.2633874,0.2070777
35390,3.606723,-30.38081,5547.497,7788.003,1,1,0,0,0,27,7.858642,31.9007,1.529776,7.467663,7.915565,8.809892,9.266781,,1.76907,1.714583,1.808823,0.6150446,0.064,0.32,0.1393444,0.1640635,0.4268931,0.4865767,0.2032452,0.3663605,0.8029294,0.168915,0.7048442,1.00462,0.1603437,0.4748301,0.6960159,0.1149049,0.6195036,1.020422,0.1009013,0.6075407,1.11697,0.1679341,0.2172434
35393,3.545602,-30.38078,10293.03,7790.267,1,1,0,0,0,21,7.825737,10.91066,0.1859442,1.382418,3.858888,8.191626,11.57461,,2.271191,2.261777,2.339267,0.1436421,0.0256,0.32,0.07886705,0.2533716,0.3130299,0.4019956,0.274005,0.3525256,0.3282347,0.2242061,0.6996696,0.5570128,0.2280252,0.4106153,0.4944704,0.1832299,0.4260757,0.675284,0.1464726,0.5042137,0.9345517,0.2328032,0.1976991
35399,3.605335,-30.38077,5655.269,7791.957,1,1,0,0,0,27,6.149998,20.55927,0.06578357,0.1523841,6.001267,6.256351,6.546891,,1.759228,1.709824,1.798727,0.08967757,0.0336,0.32,0.477715,0.1655666,0.419177,0.531026,0.1952809,0.396853,0.5527734,0.1622362,0.7640716,0.6734057,0.1548469,0.5091399,0.4277246,0.1209851,0.5588012,0.6044288,0.09757855,0.649621,0.2371881,0.1644202,0.2266281
35418,3.591704,-30.38082,6713.584,7787.31,1,1,0,0,0,27,7.913551,32.65729,7.06234,7.280408,7.870657,7.995616,8.172385,,2.553207,2.453345,2.634386,0.2236628,0.2224,0.48,0.3113552,0.3765158,0.4685283,2.791201,0.5165579,0.3387549,3.129082,0.4312692,0.6643271,3.086611,0.3987316,0.4680948,3.565215,0.32972,0.4498111,4.929965,0.2625653,0.5225051,5.171285,0.4459414,0.1647178
35432,3.552658,-30.38071,9745.199,7796.604,1,1,0,0,0,26,12.82734,82.81012,0.9672217,5.707532,12.48805,13.28071,17.0411,,3.852624,3.800988,4.041469,0.1607169,0.0032,0.32,-0.6785235,0.3174077,0.2874857,0.1994298,0.3910651,0.249436,-0.7321967,0.3196156,0.4962283,-0.3130095,0.3068257,0.3268638,0.7367885,0.2202906,0.4248517,0.9881405,0.1743085,0.5131444,0.4074424,0.2901437,0.1834451
