RA,DEC,f555w,f555w_err,f435w,f435w_err,f475w,f475w_err,f606w,f606w_err,f814w,f814w_err
6.0483097109616715,-72.08629146909965,18.27740681925901,0.009513514578508428,18.669851696888685,0.007299555490388379,18.457564883308947,0.00843558202722465,18.13201678469664,0.009698727287977544,18.043470703790916,0.018365472390544705
6.088714937964413,-72.08623300075767,21.274091829358976,0.005296372525786767,22.234450636246486,0.009363850712118541,21.78040099390467,0.005149505260981036,20.969375262367215,0.00435424511218301,20.429290170649615,0.0038223866050894712
6.059133081200363,-72.08561864302955,18.984329708669424,0.008103486006425823,19.47862975920455,0.005410831737623509,19.26344014883081,0.006756036648339276,18.818602375351603,0.011215166101518933,18.67091317167884,0.02839012363083391
6.06291663757129,-72.08559331742656,20.417247388624777,0.029904165655420863,21.126726584542993,0.02356434366116363,20.699302604518103,0.028412654685140353,20.10319221384505,0.026563012556106106,19.834899163502655,0.04454356337350191
6.109529208555719,-72.08552342499411,21.512132954162002,0.005970931542930916,22.540683760599222,0.014272233363589766,22.03043942185502,0.00547372256399214,21.161180071426166,0.004355518816724313,20.560914647069474,0.003351770034378499
5.950003205299135,-72.08550934853555,19.771225074724246,0.009208622790763935,20.45744247289874,0.012170286836980673,20.102259875036992,0.00893264669089472,19.524029152606545,0.020925698860891927,19.28440595638679,0.038930199512524
6.092322762937222,-72.08530607204192,21.71653862386597,0.01424044168322446,22.755398006903405,0.023745911609994046,22.28722859558384,0.010748299060292286,21.302989233584555,0.008882342166029544,20.635623478894637,0.01518292859981757
6.092665536186042,-72.08509941788138,21.374053360139147,0.008307233127274185,22.29840208483651,0.012361024699272376,21.85468659602781,0.007564117318576145,20.982731699120755,0.005841681878933859,20.429056837473645,0.006523091587500145
6.077103571817306,-72.0850021380676,18.399009447698997,0.004360657162977923,18.836165850137412,0.003704848717875001,18.615765419757636,0.003908651221816611,18.277431704446222,0.003757493322347631,18.136899525668035,0.006350206473334473
6.103525271284261,-72.08498402775773,18.015875794943813,0.0006102096902506579,18.429266785437093,0.0006986836298701398,18.263580597862862,0.0006258787275722093,17.895726139260972,0.0006598462824496012,17.77671619269067,0.0017995035465529585
6.064562679233888,-72.08442465345186,18.76948274407646,0.010556846671514276,19.33038583578694,0.00808049812160675,19.039167449962733,0.009028736531438849,18.61176988182433,0.012040350817575146,18.39472463668499,0.016698485251503754
6.061436723370482,-72.08441695849842,19.258662167123322,0.00862017491944317,19.819079423484673,0.010194867646474202,19.544312388339655,0.008217286110084964,19.148991127518293,0.012342692948225403,18.923211611410288,0.019022816186624738
5.989558658567395,-72.08434208948061,18.378310213322383,0.005881045074667086,18.796952208344628,0.004497582759374564,18.570760149411477,0.0052451686079692935,18.255715399602373,0.005274176159576665,18.11539389779447,0.008284792262638108
5.990328016353196,-72.08424394255739,19.580222171834198,0.01684598265107999,20.179866366306356,0.023321075574833466,19.871287313289777,0.013609955836891414,19.432469988270675,0.010978937057359481,19.099440070173372,0.02680131148227941
6.1055931030848125,-72.08422854175102,19.299330470843874,0.0012578080787644112,19.8490959831689,0.0014683270900008208,19.591669268872636,0.001074444330790408,19.13607155877454,0.0015681889962602133,18.940252856653906,0.0022005585962193283
